probeID,CpG_chrm,CpG_beg,b,ch,ez,su,pr
cg07687119,chr12,54029764.0,54029764,chr12,301.3315124511719,444.1660461425781,372.748779296875
cg05095591,chr3,147411396.0,147411396,chr3,338.822998046875,406.61126708984375,372.7171325683594
cg16355271,chr7,27243908.0,27243908,chr7,337.1764831542969,407.6954040527344,372.4359436035156
cg06694734,chr4,4869438.0,4869438,chr4,357.2103576660156,387.5617370605469,372.38604736328125
cg08825084,chr2,118845285.0,118845285,chr2,319.5508117675781,424.9390869140625,372.2449493408203
cg16817826,chr3,62370647.0,62370647,chr3,304.8521423339844,439.6371765136719,372.2446594238281
cg09775930,chr13,27927275.0,27927275,chr13,330.0417785644531,414.0285949707031,372.0351867675781
cg14994060,chr5,135040798.0,135040798,chr5,318.42633056640625,425.5674743652344,371.9969024658203
cg02393845,chr1,197918307.0,197918307,chr1,321.6358947753906,422.1183776855469,371.87713623046875
cg01794426,chr14,36663284.0,36663284,chr14,294.3371887207031,449.3226013183594,371.82989501953125
cg02081733,chr15,67828073.0,67828073,chr15,319.45257568359375,424.0298156738281,371.74119567871094
cg24211006,chr20,40692705.0,40692705,chr20,326.0625915527344,417.4046936035156,371.733642578125
cg01919652,chr6,149938793.0,149938793,chr6,316.4526672363281,426.9381103515625,371.6953887939453
cg05329692,chr10,101131522.0,101131522,chr10,335.6279602050781,407.7013244628906,371.6646423339844
cg05930881,chr8,11703030.0,11703030,chr8,360.6700134277344,382.514404296875,371.5922088623047
cg07023704,chr2,172101161.0,172101161,chr2,321.8810119628906,420.5105895996094,371.19580078125
cg23837867,chr2,218984410.0,218984410,chr2,359.4700927734375,382.797119140625,371.13360595703125
cg24151352,chr6,1390602.0,1390602,chr6,316.6946105957031,425.4344787597656,371.0645446777344
cg15929797,chr5,173233792.0,173233792,chr5,333.5035095214844,408.4952392578125,370.99937438964844
cg14673618,chr2,44943182.0,44943182,chr2,338.8792724609375,402.99896240234375,370.9391174316406
cg00509108,chr16,56638161.0,56638161,chr16,324.8721618652344,416.89788818359375,370.88502502441406
cg06912966,chr12,114414553.0,114414553,chr12,317.5342102050781,423.97802734375,370.75611877441406
cg18786873,chr1,110068276.0,110068276,chr1,301.3138732910156,440.1874694824219,370.75067138671875
cg14022137,chr6,149964497.0,149964497,chr6,347.3507385253906,394.0732727050781,370.7120056152344
cg22879667,chr4,4866713.0,4866713,chr4,336.0633850097656,405.09991455078125,370.58164978027344
cg14142007,chr2,176122496.0,176122496,chr2,336.81689453125,404.338623046875,370.5777587890625
cg00418027,chr9,93954715.0,93954715,chr9,320.3274230957031,420.8014221191406,370.5644226074219
cg09238992,chr10,23195298.0,23195298,chr10,347.3162841796875,393.59283447265625,370.4545593261719
cg04164058,chr15,89406462.0,89406462,chr15,325.3549499511719,415.4839782714844,370.4194641113281
cg09307564,chr14,36514531.0,36514531,chr14,323.3383483886719,417.43878173828125,370.38856506347656
cg15377283,chr8,54458808.0,54458808,chr8,323.3383483886719,417.38812255859375,370.3632354736328
cg23546474,chr2,222298313.0,222298313,chr2,291.0953063964844,449.58941650390625,370.3423614501953
cg15138883,chr2,218984412.0,218984412,chr2,356.7257995605469,383.7189025878906,370.22235107421875
cg21250356,chr7,157020907.0,157020907,chr7,316.6969909667969,423.5460510253906,370.12152099609375
cg23204799,chr19,1757472.0,1757472,chr19,322.88848876953125,416.4327087402344,369.6605987548828
cg26701408,chr10,101146299.0,101146299,chr10,326.6017761230469,412.4901428222656,369.54595947265625
cg09600096,chr14,60647831.0,60647831,chr14,333.708251953125,405.3440246582031,369.52613830566406
cg05638929,chr10,100748875.0,100748875,chr10,341.189697265625,397.60430908203125,369.3970031738281
cg15054077,chr19,13013400.0,13013400,chr19,324.362548828125,414.3857421875,369.3741455078125
cg06749715,chr14,36663085.0,36663085,chr14,295.9166564941406,442.7615051269531,369.3390808105469
cg19351701,chr7,27173315.0,27173315,chr7,380.6297302246094,357.9534606933594,369.2915954589844
cg17333109,chr14,36581197.0,36581197,chr14,320.0047302246094,418.4698486328125,369.23728942871094
cg05842348,chr14,36663910.0,36663910,chr14,290.71124267578125,447.0494384765625,368.8803405761719
cg09917979,chr7,1235993.0,1235993,chr7,321.93896484375,415.698486328125,368.8187255859375
cg06389697,chr10,100748771.0,100748771,chr10,320.8431701660156,416.6257629394531,368.7344665527344
cg04543233,chr20,21708466.0,21708466,chr20,322.3265075683594,415.0149230957031,368.67071533203125
cg00021256,chr2,218983650.0,218983650,chr2,322.1919250488281,414.801513671875,368.49671936035156
cg09250933,chr2,113278041.0,113278041,chr2,302.55474853515625,434.2342224121094,368.3944854736328
cg11910375,chr7,27155278.0,27155278,chr7,336.21771240234375,400.5390319824219,368.3783721923828
cg04739647,chr2,176122733.0,176122733,chr2,326.8128356933594,409.3330993652344,368.0729675292969
cg15724256,chr2,118845280.0,118845280,chr2,312.6440734863281,423.42724609375,368.03565979003906
cg07345734,chr14,36517157.0,36517157,chr14,314.7954406738281,420.934326171875,367.86488342285156
cg04222582,chr15,45112904.0,45112904,chr15,321.30426025390625,414.3456115722656,367.82493591308594
cg23448486,chr3,147411425.0,147411425,chr3,321.30426025390625,414.23712158203125,367.77069091796875
cg22902266,chr9,93952030.0,93952030,chr9,332.7160949707031,402.806640625,367.76136779785156
cg12378888,chr4,4865374.0,4865374,chr4,331.4173278808594,403.9853515625,367.7013397216797
cg15683295,chr7,27205922.0,27205922,chr7,307.0671691894531,428.18133544921875,367.62425231933594
cg27264049,chr4,13536247.0,13536247,chr4,306.8385009765625,427.9859924316406,367.41224670410156
cg21617762,chr7,157018822.0,157018822,chr7,334.0274658203125,400.07952880859375,367.0534973144531
cg13689003,chr1,156436309.0,156436309,chr1,342.051025390625,391.9624328613281,367.00672912597656
cg24001710,chr2,118849118.0,118849118,chr2,331.1849060058594,402.7243957519531,366.95465087890625
cg24112562,chr21,36697740.0,36697740,chr21,287.9582214355469,445.9270324707031,366.942626953125
cg17811778,chr10,99533414.0,99533414,chr10,314.8377380371094,418.7010498046875,366.76939392089844
cg13261971,chr2,45004086.0,45004086,chr2,304.8521423339844,428.65838623046875,366.75526428222656
cg12878824,chr17,48617829.0,48617829,chr17,363.87103271484375,369.5154724121094,366.69325256347656
cg24880701,chr15,67829224.0,67829224,chr15,306.161376953125,427.1332092285156,366.6472930908203
cg02155658,chr20,21709397.0,21709397,chr20,318.18402099609375,414.8776550292969,366.5308380126953
cg16006349,chr12,53966675.0,53966675,chr12,360.2660217285156,372.7099609375,366.4879913330078
cg16145113,chr1,119007223.0,119007223,chr1,346.75201416015625,385.739501953125,366.2457580566406
cg14693465,chr15,76339950.0,76339950,chr15,323.7469482421875,408.6475830078125,366.197265625
cg08993172,chr11,44305716.0,44305716,chr11,327.81591796875,404.52703857421875,366.1714782714844
cg24431667,chr11,2141156.0,2141156,chr11,342.1397399902344,390.1765441894531,366.15814208984375
cg05167251,chr2,176122736.0,176122736,chr2,325.8825378417969,406.376708984375,366.12962341308594
cg14559259,chr2,222303855.0,222303855,chr2,341.0434875488281,391.03692626953125,366.0402069091797
cg10782668,chr13,27921944.0,27921944,chr13,296.9195556640625,435.1542053222656,366.03688049316406
cg27312652,chr21,36701216.0,36701216,chr21,295.1688232421875,436.7129821777344,365.94090270996094
cg13929627,chr9,77020528.0,77020528,chr9,315.8591003417969,415.6225280761719,365.7408142089844
cg19509393,chr2,176151761.0,176151761,chr2,312.0785217285156,419.3343811035156,365.7064514160156
cg20245757,chr17,48586396.0,48586396,chr17,332.53564453125,398.70562744140625,365.6206359863281
cg19188855,chr12,53961691.0,53961691,chr12,327.9318542480469,403.0974426269531,365.5146484375
cg08045824,chr12,53955786.0,53955786,chr12,359.87359619140625,371.1228332519531,365.4982147216797
cg16650901,chr12,53952006.0,53952006,chr12,314.3463134765625,416.6257629394531,365.4860382080078
cg00851389,chr16,56635768.0,56635768,chr16,302.2535095214844,428.71685791015625,365.4851837158203
cg12974733,chr2,161417012.0,161417012,chr2,322.4997253417969,408.4170837402344,365.4584045410156
cg00945234,chr1,50420738.0,50420738,chr1,358.9691162109375,371.8093566894531,365.3892364501953
cg03830329,chr6,100449204.0,100449204,chr6,318.2679748535156,412.4402160644531,365.3540954589844
cg25951210,chr2,176151890.0,176151890,chr2,308.3829345703125,422.23797607421875,365.3104553222656
cg02009895,chr12,53986316.0,53986316,chr12,305.49169921875,425.118896484375,365.3052978515625
cg05196820,chr4,54100850.0,54100850,chr4,329.80657958984375,400.8033752441406,365.3049774169922
cg09970120,chr7,155375148.0,155375148,chr7,355.8027038574219,374.7593078613281,365.281005859375
cg17861154,chr10,100749935.0,100749935,chr10,303.7773132324219,426.60968017578125,365.19349670410156
cg16310415,chr8,26041022.0,26041022,chr8,330.9912414550781,399.1317138671875,365.0614776611328
cg06371954,chr15,76339945.0,76339945,chr15,326.2621765136719,403.6755065917969,364.9688415527344
cg10265690,chr5,171317022.0,171317022,chr5,298.579345703125,430.9975891113281,364.78846740722656
cg14978307,chr7,155449988.0,155449988,chr7,336.03021240234375,393.447265625,364.7387390136719
cg13151057,chr15,45112968.0,45112968,chr15,312.0162353515625,417.4046936035156,364.71046447753906
cg14872952,chr4,4865436.0,4865436,chr4,312.0764465332031,416.9723205566406,364.5243835449219
cg05963712,chr12,48979962.0,48979962,chr12,301.34271240234375,427.5403137207031,364.44151306152344
cg03244696,chr2,172083117.0,172083117,chr2,329.49664306640625,399.2743835449219,364.38551330566406
cg21841963,chr12,53994754.0,53994754,chr12,325.34271240234375,403.42486572265625,364.3837890625
cg20690420,chr6,108167546.0,108167546,chr6,290.29791259765625,438.2979736328125,364.2979431152344
cg03753391,chr17,61401596.0,61401596,chr17,326.83795166015625,401.7451171875,364.2915344238281
cg25547580,chr18,57436501.0,57436501,chr18,363.45306396484375,365.1205139160156,364.2867889404297
cg05151803,chr7,155374587.0,155374587,chr7,332.3138732910156,396.2512512207031,364.2825622558594
cg12384499,chr15,89406385.0,89406385,chr15,307.4781188964844,421.02020263671875,364.24916076660156
cg13933734,chr1,119007860.0,119007860,chr1,299.55426025390625,428.65838623046875,364.1063232421875
cg24945701,chr3,62377107.0,62377107,chr3,305.09625244140625,423.0804443359375,364.0883483886719
cg21069005,chr8,11679920.0,11679920,chr8,331.16119384765625,396.9044494628906,364.03282165527344
cg05569909,chr10,101230268.0,101230268,chr10,319.7125244140625,408.1555480957031,363.9340362548828
cg21781988,chr10,99527984.0,99527984,chr10,329.43963623046875,398.3505859375,363.8951110839844
cg01790002,chr7,27243925.0,27243925,chr7,329.6666259765625,397.9943542480469,363.8304901123047
cg08044097,chr8,54458452.0,54458452,chr8,284.1745300292969,443.113037109375,363.64378356933594
cg21242918,chr10,117137682.0,117137682,chr10,287.075927734375,439.8894348144531,363.48268127441406
cg10623600,chr1,156435456.0,156435456,chr1,344.275390625,382.65478515625,363.465087890625
cg01520571,chr17,36939183.0,36939183,chr17,364.205810546875,362.69140625,363.4486083984375
cg16001495,chr21,36708225.0,36708225,chr21,337.7232360839844,388.8778381347656,363.300537109375
cg10509254,chr4,173530981.0,173530981,chr4,316.28875732421875,410.1039733886719,363.1963653564453
cg10310237,chr3,128489712.0,128489712,chr3,308.0787048339844,418.2099914550781,363.14434814453125
cg22794704,chr2,161416925.0,161416925,chr2,342.2669982910156,383.99395751953125,363.13047790527344
cg01502588,chr2,118858312.0,118858312,chr2,357.0087585449219,369.03155517578125,363.02015686035156
cg20249252,chr12,114414502.0,114414502,chr12,316.5387878417969,409.43023681640625,362.98451232910156
cg02344911,chr12,54009393.0,54009393,chr12,306.3438415527344,419.3343811035156,362.839111328125
cg14215702,chr7,155459621.0,155459621,chr7,341.1882629394531,384.3498840332031,362.7690734863281
cg26990102,chr2,118849169.0,118849169,chr2,336.7298583984375,388.70501708984375,362.7174377441406
cg09973284,chr12,53952370.0,53952370,chr12,354.0953369140625,371.3061828613281,362.7007598876953
cg13660664,chr10,100748849.0,100748849,chr10,338.03009033203125,387.27667236328125,362.65338134765625
cg13773631,chr9,93953560.0,93953560,chr9,317.8119812011719,407.4113464355469,362.6116638183594
cg27122536,chr16,86511051.0,86511051,chr16,290.1867370605469,434.9594421386719,362.5730895996094
cg08297082,chr21,36701162.0,36701162,chr21,308.416015625,416.61016845703125,362.5130920410156
cg07362328,chr1,50420720.0,50420720,chr1,357.2189636230469,367.4360656738281,362.3275146484375
cg16929199,chr7,155450721.0,155450721,chr7,302.7576904296875,421.84814453125,362.30291748046875
cg06681768,chr17,49972605.0,49972605,chr17,365.2589111328125,359.3284912109375,362.293701171875
cg08971771,chr17,49972614.0,49972614,chr17,356.6264953613281,367.9252014160156,362.2758483886719
cg01178680,chr15,74133210.0,74133210,chr15,292.7798767089844,431.64801025390625,362.2139434814453
cg12903911,chr7,155378116.0,155378116,chr7,296.236083984375,428.1606750488281,362.19837951660156
cg22668767,chr5,55223857.0,55223857,chr5,326.9668884277344,397.03851318359375,362.00270080566406
cg19888869,chr4,54101506.0,54101506,chr4,317.4383239746094,406.5669860839844,362.0026550292969
cg24459147,chr21,36696280.0,36696280,chr21,318.7379150390625,405.2537841796875,361.995849609375
cg24541426,chr2,176164730.0,176164730,chr2,316.70166015625,406.376708984375,361.5391845703125
cg08318726,chr12,114406459.0,114406459,chr12,313.7837219238281,408.98272705078125,361.3832244873047
cg02805994,chr2,218993277.0,218993277,chr2,314.60089111328125,407.9475402832031,361.2742156982422
cg19480724,chr7,27246211.0,27246211,chr7,327.00128173828125,395.44525146484375,361.2232666015625
cg05553502,chr5,93588384.0,93588384,chr5,317.3411865234375,405.01397705078125,361.1775817871094
cg12285988,chr1,50425028.0,50425028,chr1,341.4337158203125,380.842529296875,361.13812255859375
cg13211683,chr8,96159598.0,96159598,chr8,330.4850158691406,391.7552185058594,361.1201171875
cg22945387,chr14,36514198.0,36514198,chr14,323.5218811035156,398.70562744140625,361.11375427246094
cg09683350,chr15,89371234.0,89371234,chr15,279.1921081542969,442.8751525878906,361.03363037109375
cg10308654,chr17,61401944.0,61401944,chr17,331.1849060058594,390.5748596191406,360.8798828125
cg04415798,chr14,36659380.0,36659380,chr14,365.94696044921875,355.6810607910156,360.8140106201172
cg07112473,chr2,104864289.0,104864289,chr2,326.2375793457031,395.2172546386719,360.7274169921875
cg00011225,chr2,218873591.0,218873591,chr2,306.8385009765625,414.5502014160156,360.69435119628906
cg07471157,chr12,48979479.0,48979479,chr12,325.8825378417969,395.4308776855469,360.6567077636719
cg24961583,chr3,27723917.0,27723917,chr3,339.4524841308594,381.21795654296875,360.33522033691406
cg06228507,chr20,63006007.0,63006007,chr20,360.7882385253906,359.7073059082031,360.2477722167969
cg24738627,chr8,11705513.0,11705513,chr8,314.864013671875,405.5176696777344,360.1908416748047
cg16790794,chr14,36517790.0,36517790,chr14,316.084716796875,403.99298095703125,360.0388488769531
cg12076463,chr4,84497111.0,84497111,chr4,306.779052734375,413.2181701660156,359.9986114501953
cg06071058,chr9,93953808.0,93953808,chr9,330.07647705078125,389.8614196777344,359.9689483642578
cg27325152,chr21,36701006.0,36701006,chr21,337.24853515625,382.3490905761719,359.79881286621094
cg22309923,chr7,35257669.0,35257669,chr7,309.1468200683594,410.277099609375,359.7119598388672
cg13547113,chr11,124865515.0,124865515,chr11,315.0734558105469,404.338623046875,359.70603942871094
cg18917544,chr6,98833193.0,98833193,chr6,290.3226318359375,428.6393127441406,359.48097229003906
cg18453621,chr9,126614624.0,126614624,chr9,311.62188720703125,407.2295227050781,359.4257049560547
cg16479539,chr12,53951427.0,53951427,chr12,328.25982666015625,390.5762939453125,359.4180603027344
cg11710334,chr15,89377990.0,89377990,chr15,301.29644775390625,417.302734375,359.2995910644531
cg19759549,chr3,128492252.0,128492252,chr3,352.3675231933594,366.18438720703125,359.2759552001953
cg10709593,chr2,172088154.0,172088154,chr2,306.42840576171875,412.00445556640625,359.2164306640625
cg05444816,chr11,2141175.0,2141175,chr11,323.9277648925781,394.49139404296875,359.20957946777344
cg07119829,chr2,222303767.0,222303767,chr2,343.001953125,374.8643798828125,358.93316650390625
cg13357393,chr12,54000755.0,54000755,chr12,352.794921875,364.80792236328125,358.8014221191406
cg07915921,chr12,53927717.0,53927717,chr12,300.8226623535156,416.693359375,358.7580108642578
cg05034973,chr10,117534820.0,117534820,chr10,314.97198486328125,402.3697814941406,358.67088317871094
cg17167253,chr2,118845806.0,118845806,chr2,340.384521484375,376.7192687988281,358.55189514160156
cg06559274,chr6,108166698.0,108166698,chr6,296.94940185546875,420.1095275878906,358.5294647216797
cg18094907,chr9,124015737.0,124015737,chr9,299.8807373046875,417.111572265625,358.49615478515625
cg09670535,chr1,18632932.0,18632932,chr1,309.68896484375,406.8770751953125,358.28302001953125
cg14374754,chr9,93952012.0,93952012,chr9,322.0479431152344,394.49139404296875,358.26966857910156
cg22114840,chr19,1750212.0,1750212,chr19,324.79107666015625,391.27569580078125,358.03338623046875
cg16332936,chr22,19761386.0,19761386,chr22,309.0075378417969,406.70880126953125,357.85816955566406
cg01452847,chr17,48633978.0,48633978,chr17,337.06329345703125,378.5203857421875,357.7918395996094
cg24052359,chr7,157020879.0,157020879,chr7,325.6715087890625,389.6498107910156,357.66065979003906
cg00263760,chr10,117137854.0,117137854,chr10,289.50128173828125,425.8140869140625,357.6576843261719
cg22671421,chr10,100748221.0,100748221,chr10,327.63189697265625,387.258056640625,357.4449768066406
cg24121424,chr7,157009234.0,157009234,chr7,327.8890686035156,386.705078125,357.2970733642578
cg06942701,chr2,161423497.0,161423497,chr2,297.58367919921875,416.6297912597656,357.1067352294922
cg02435495,chr17,37743297.0,37743297,chr17,311.4060974121094,402.806640625,357.1063690185547
cg23932491,chr10,117535544.0,117535544,chr10,288.5163879394531,425.4344787597656,356.9754333496094
cg02558627,chr17,79798595.0,79798595,chr17,330.84490966796875,383.0596008300781,356.95225524902344
cg15552158,chr2,172088541.0,172088541,chr2,318.42633056640625,395.4308776855469,356.92860412597656
cg12659883,chr1,119000433.0,119000433,chr1,300.53155517578125,413.14202880859375,356.8367919921875
cg19340889,chr6,108167596.0,108167596,chr6,257.6982116699219,455.6473388671875,356.6727752685547
cg11328436,chr12,53966726.0,53966726,chr12,300.6270751953125,412.4402160644531,356.5336456298828
cg12993163,chr3,158103617.0,158103617,chr3,299.5729675292969,413.3110046386719,356.4419860839844
cg24672833,chr17,48581955.0,48581955,chr17,342.0157775878906,370.8004455566406,356.4081115722656
cg27421939,chr17,48747364.0,48747364,chr17,328.25982666015625,384.5534973144531,356.4066619873047
cg06382344,chr2,161424007.0,161424007,chr2,277.5419616699219,434.7112731933594,356.1266174316406
cg03333634,chr8,11697741.0,11697741,chr8,266.2674560546875,445.8315124511719,356.0494842529297
cg05847586,chr2,45008372.0,45008372,chr2,302.1257019042969,409.968994140625,356.04734802246094
cg17649293,chr2,70907660.0,70907660,chr2,329.07012939453125,382.9871826171875,356.0286560058594
cg16945312,chr6,1392792.0,1392792,chr6,315.9999694824219,395.985107421875,355.99253845214844
cg13166213,chr8,11703053.0,11703053,chr8,342.69775390625,368.844482421875,355.7711181640625
cg04445871,chr3,137761907.0,137761907,chr3,307.7738037109375,403.6755065917969,355.7246551513672
cg23319285,chr10,99527994.0,99527994,chr10,329.43963623046875,381.89349365234375,355.66656494140625
cg09073539,chr10,100750699.0,100750699,chr10,319.56207275390625,391.6753234863281,355.6186981201172
cg11806178,chr20,40691288.0,40691288,chr20,301.0993957519531,410.1268310546875,355.6131134033203
cg01630690,chr14,36522795.0,36522795,chr14,299.67950439453125,411.5453796386719,355.61244201660156
cg04931216,chr1,50419459.0,50419459,chr1,299.55426025390625,411.6517028808594,355.6029815673828
cg03774463,chr7,97007303.0,97007303,chr7,297.0793762207031,414.101806640625,355.59059143066406
cg18709545,chr10,117133380.0,117133380,chr10,317.7131042480469,393.3437194824219,355.5284118652344
cg04681554,chr7,27243789.0,27243789,chr7,326.3412780761719,384.6700744628906,355.50567626953125
cg01396176,chr12,114443977.0,114443977,chr12,332.80865478515625,378.16937255859375,355.489013671875
cg02488942,chr2,104864228.0,104864228,chr2,296.87896728515625,414.0667724609375,355.4728698730469
cg11469061,chr11,31804872.0,31804872,chr11,300.4055480957031,410.05596923828125,355.2307586669922
cg22478121,chr2,19356304.0,19356304,chr2,301.5771789550781,408.7836608886719,355.180419921875
cg07077013,chr2,176160469.0,176160469,chr2,302.34808349609375,407.6138610839844,354.98097229003906
cg04851742,chr13,27929370.0,27929370,chr13,310.5669250488281,399.1262512207031,354.8465881347656
cg27225220,chr1,197912643.0,197912643,chr1,324.9226989746094,384.5534973144531,354.73809814453125
cg23885108,chr17,39599496.0,39599496,chr17,340.6146240234375,368.810302734375,354.71246337890625
cg02387326,chr12,53951894.0,53951894,chr12,306.30426025390625,403.0897521972656,354.69700622558594
cg16635480,chr6,149964678.0,149964678,chr6,324.0614929199219,385.09967041015625,354.58058166503906
cg13180315,chr2,176159565.0,176159565,chr2,340.3103942871094,368.4326171875,354.3715057373047
cg19391276,chr6,99607908.0,99607908,chr6,303.8526916503906,404.6693420410156,354.2610168457031
cg14267095,chr9,37026447.0,37026447,chr9,309.4223327636719,398.58453369140625,354.00343322753906
cg13677149,chr7,27245169.0,27245169,chr7,299.8807373046875,408.095947265625,353.98834228515625
cg15370180,chr10,23195396.0,23195396,chr10,316.70166015625,391.0772705078125,353.88946533203125
cg01387625,chr2,113277615.0,113277615,chr2,300.0484313964844,407.5377197265625,353.79307556152344
cg13872950,chr17,48543097.0,48543097,chr17,323.3383483886719,384.05987548828125,353.69911193847656
cg11042214,chr10,101146473.0,101146473,chr10,300.6874084472656,406.6233825683594,353.6553955078125
cg12597983,chr17,61454334.0,61454334,chr17,317.9986877441406,389.07769775390625,353.53819274902344
cg26434983,chr15,89409672.0,89409672,chr15,298.93768310546875,408.1076965332031,353.52268981933594
cg15750546,chr21,36708674.0,36708674,chr21,342.1777648925781,364.52667236328125,353.3522186279297
cg08094175,chr15,89409752.0,89409752,chr15,314.2874450683594,392.29443359375,353.2909393310547
cg16928066,chr2,72920684.0,72920684,chr2,269.1632385253906,436.9784851074219,353.07086181640625
cg10588696,chr15,76339552.0,76339552,chr15,312.0764465332031,394.0284423828125,353.0524444580078
cg26079753,chr12,53961743.0,53961743,chr12,308.74945068359375,397.3022766113281,353.02586364746094
cg01461824,chr17,48738923.0,48738923,chr17,297.91339111328125,408.1076965332031,353.0105438232422
cg08067566,chr4,13527657.0,13527657,chr4,323.8931884765625,382.1087341308594,353.00096130371094
cg19861741,chr5,171315603.0,171315603,chr5,295.3359069824219,410.6357421875,352.98582458496094
cg15508379,chr11,2141207.0,2141207,chr11,334.71673583984375,371.077392578125,352.8970642089844
cg20449590,chr1,147079651.0,147079651,chr1,333.1181945800781,372.4921875,352.80519104003906
cg12597169,chr2,222301374.0,222301374,chr2,330.9912414550781,373.6429443359375,352.3170928955078
cg01602690,chr2,176122432.0,176122432,chr2,301.9293518066406,402.4180908203125,352.17372131347656
cg16851417,chr21,36704741.0,36704741,chr21,314.6036376953125,389.4969787597656,352.05030822753906
cg24612667,chr11,124865657.0,124865657,chr11,301.61737060546875,402.1821594238281,351.89976501464844
cg11091113,chr14,36663962.0,36663962,chr14,273.6386413574219,430.1038818359375,351.8712615966797
cg15506609,chr7,27166453.0,27166453,chr7,346.75201416015625,356.831298828125,351.7916564941406
cg06341701,chr2,176121532.0,176121532,chr2,309.0198669433594,394.49139404296875,351.75563049316406
cg22743761,chr2,161417136.0,161417136,chr2,302.398193359375,401.089111328125,351.74365234375
cg09975620,chr13,27924246.0,27924246,chr13,297.1528625488281,406.1373291015625,351.6450958251953
cg22311200,chr17,48618151.0,48618151,chr17,297.9001159667969,405.3734436035156,351.63677978515625
cg08406102,chr10,117532618.0,117532618,chr10,288.5992126464844,414.5502014160156,351.57470703125
cg04845649,chr16,67165559.0,67165559,chr16,310.59417724609375,392.3616027832031,351.47789001464844
cg21977377,chr20,21512184.0,21512184,chr20,320.3074645996094,382.595458984375,351.4514617919922
cg19819837,chr5,146342953.0,146342953,chr5,308.5826416015625,394.0732727050781,351.3279571533203
cg09277376,chr1,47434003.0,47434003,chr1,316.7525329589844,385.8102722167969,351.2814025878906
cg24127719,chr21,36696359.0,36696359,chr21,328.91387939453125,373.57000732421875,351.241943359375
cg00456637,chr14,36581249.0,36581249,chr14,297.0793762207031,405.09991455078125,351.0896453857422
cg00218447,chr12,54034386.0,54034386,chr12,331.16326904296875,370.8004455566406,350.9818572998047
cg05371578,chr3,147410369.0,147410369,chr3,312.4627685546875,389.06634521484375,350.7645568847656
cg03386144,chr17,48582388.0,48582388,chr17,301.8239440917969,399.53814697265625,350.68104553222656
cg04275490,chr4,54101255.0,54101255,chr4,291.87493896484375,409.3330993652344,350.60401916503906
cg22964918,chr7,27246455.0,27246455,chr7,307.8448791503906,393.2666320800781,350.5557556152344
cg17987112,chr5,174731650.0,174731650,chr5,295.85589599609375,405.2304382324219,350.5431671142578
cg03972665,chr4,110618868.0,110618868,chr4,306.5820617675781,394.3216552734375,350.4518585205078
cg06008926,chr5,171313668.0,171313668,chr5,304.6714782714844,395.5209655761719,350.0962219238281
cg03915648,chr12,114692318.0,114692318,chr12,339.4876403808594,360.4483337402344,349.9679870605469
cg20738500,chr15,89377924.0,89377924,chr15,316.11651611328125,383.7189025878906,349.91770935058594
cg25780671,chr5,77637129.0,77637129,chr5,309.44488525390625,390.2505187988281,349.8477020263672
cg00462525,chr2,161418884.0,161418884,chr2,281.28106689453125,418.10009765625,349.6905822753906
cg11930926,chr4,173508174.0,173508174,chr4,293.6097106933594,405.712646484375,349.6611785888672
cg03007522,chr8,11705175.0,11705175,chr8,314.52178955078125,384.2825622558594,349.4021759033203
cg01323049,chr2,19357634.0,19357634,chr2,311.51788330078125,387.27667236328125,349.39727783203125
cg03538169,chr6,149939019.0,149939019,chr6,320.10052490234375,378.5283508300781,349.31443786621094
cg15668468,chr10,117133357.0,117133357,chr10,313.60595703125,384.9986572265625,349.30230712890625
cg24644551,chr6,99603041.0,99603041,chr6,308.89154052734375,389.60516357421875,349.24835205078125
cg05732832,chr4,4866995.0,4866995,chr4,303.4299621582031,394.9186096191406,349.1742858886719
cg08368654,chr6,1378632.0,1378632,chr6,312.91070556640625,385.3237609863281,349.1172332763672
cg14215586,chr12,54000760.0,54000760,chr12,343.8099365234375,354.31817626953125,349.0640563964844
cg10040836,chr15,96332459.0,96332459,chr15,299.55426025390625,398.3505859375,348.9524230957031
cg16113681,chr22,19761401.0,19761401,chr22,301.8442077636719,395.7674560546875,348.8058319091797
cg14977066,chr1,50425522.0,50425522,chr1,344.91302490234375,352.57525634765625,348.744140625
cg06215569,chr1,110068842.0,110068842,chr1,330.1797180175781,367.286865234375,348.73329162597656
cg16656895,chr10,117545805.0,117545805,chr10,291.93585205078125,405.43011474609375,348.6829833984375
cg09601584,chr17,48596547.0,48596547,chr17,312.1290588378906,385.12481689453125,348.62693786621094
cg16300300,chr13,27927228.0,27927228,chr13,308.89154052734375,388.0860595703125,348.4888000488281
cg13604337,chr12,53927868.0,53927868,chr12,335.24249267578125,361.6273498535156,348.43492126464844
cg20815297,chr4,13540038.0,13540038,chr4,304.7808532714844,391.80548095703125,348.2931671142578
cg03970319,chr7,1235115.0,1235115,chr7,324.362548828125,372.1802978515625,348.27142333984375
cg12820681,chr7,155373594.0,155373594,chr7,298.98553466796875,397.46722412109375,348.22637939453125
cg06382559,chr10,101136882.0,101136882,chr10,315.7127380371094,380.5887756347656,348.1507568359375
cg07165811,chr19,3360733.0,3360733,chr19,302.2839660644531,393.8268737792969,348.055419921875
cg14394550,chr8,22690886.0,22690886,chr8,319.93511962890625,376.1607666015625,348.0479431152344
cg09185650,chr6,37696761.0,37696761,chr6,304.4562683105469,391.4814147949219,347.9688415527344
