IlmnID,chrom,pos,prc2
cg23640730,chr11,70018895,0.05996359884738922
cg06219485,chr9,51007984,0.05996359884738922
cg06220276,chr2,136769754,0.05996359884738922
cg06225551,chr16,91664950,0.05996359884738922
cg24315543,chr12,3309373,0.05996359884738922
cg23681447,chr8,112078839,0.05996359884738922
cg23677945,chr1,59483936,0.05996359884738922
cg23676799,chr19,20122571,0.05996359884738922
cg05966565,chr12,34287574,0.05996359884738922
cg06001099,chr15,98643383,0.05996359884738922
cg06078326,chr1,58420291,0.05996359884738922
cg05916870,chr6,125089891,0.05996359884738922
cg06080904,chrX,93675471,0.05996359884738922
cg23777581,chr14,55105983,0.05996359884738922
cg06097682,chr4,44880406,0.05996359884738922
cg06103302,chr12,76621262,0.05996359884738922
cg06105583,chr4,117659109,0.05996359884738922
cg06106091,chr5,106421161,0.05996359884738922
cg06004718,chr1,165896489,0.05996359884738922
cg06110766,chr6,31719759,0.05996359884738922
cg05960378,chr12,46720775,0.05996359884738922
cg23852530,chr12,78797071,0.05996359884738922
cg23834814,chr14,45329870,0.05996359884738922
cg05932603,chr4,103115647,0.05996359884738922
cg05934778,chr17,36261532,0.05996359884738922
cg05940993,chr3,4797710,0.05996359884738922
cg05943754,chr14,12091456,0.05996359884738922
cg23846336,chr16,91662633,0.05996359884738922
cg23845691,chr14,12457718,0.05996359884738922
cg05951790,chr19,45761597,0.05996359884738922
cg05955690,chr13,18129110,0.05996359884738922
cg05958112,chrX,103469741,0.05996359884738922
cg23443820,chr3,41082660,0.05996359884738922
cg23806723,chr14,22198640,0.05996359884738922
cg06662154,chr6,101151084,0.05996359884738922
cg06354898,chr11,88349044,0.05996359884738922
cg06443336,chr18,81898194,0.05996359884738922
cg23560020,chr4,19621971,0.05996359884738922
cg06444388,chr14,30089322,0.05996359884738922
cg23535036,chr2,44632980,0.05996359884738922
cg23534990,chr1,136234028,0.05996359884738922
cg06448663,chr1,53827901,0.05996359884738922
cg23526824,chr11,98764361,0.05996359884738922
cg23525713,chr18,13739147,0.05996359884738922
cg06457237,chr18,22392659,0.05996359884738922
cg06459398,chr8,49864079,0.05996359884738922
cg23519325,chr6,86424352,0.05996359884738922
cg06467707,chr5,44473461,0.05996359884738922
cg06469241,chr5,28245670,0.05996359884738922
cg06410149,chr13,29913518,0.05996359884738922
cg23560366,chr13,83537337,0.05996359884738922
cg06474943,chr9,4424238,0.05996359884738922
cg06367756,chrX,102418993,0.05996359884738922
cg06336360,chr11,84412337,0.05996359884738922
cg23598264,chr2,56460878,0.05996359884738922
cg06337299,chr2,146330910,0.05996359884738922
cg23595572,chr11,52255141,0.05996359884738922
cg23542171,chr4,43580569,0.05996359884738922
cg06432472,chr8,92801636,0.05996359884738922
cg23544141,chr4,13248713,0.05996359884738922
cg05330668,chr14,55823636,0.05996359884738922
cg05312482,chr14,32606717,0.05996359884738922
cg05313144,chr2,153397926,0.05996359884738922
cg24313007,chr2,30473965,0.05996359884738922
cg06661007,chr8,108538013,0.05996359884738922
cg05311959,chr19,4803931,0.05996359884738922
cg05316560,chr7,37896740,0.05996359884738922
cg05319110,chr2,34106577,0.05996359884738922
cg05320843,chr4,117665991,0.05996359884738922
cg24301614,chr13,80000966,0.05996359884738922
cg05901920,chr1,187662590,0.05996359884738922
cg06429865,chr18,31774801,0.05996359884738922
cg23864212,chr12,106627005,0.05996359884738922
cg05060234,chr4,111433181,0.05996359884738922
cg06442182,chr17,74410398,0.05996359884738922
cg23558985,chr13,83461543,0.05996359884738922
cg06411936,chr15,80876329,0.05996359884738922
cg06421474,chr6,97807216,0.05996359884738922
cg06426413,chr7,109241176,0.05996359884738922
cg06427241,chr11,75182926,0.05996359884738922
cg23545825,chr4,120259884,0.05996359884738922
cg23593476,chr12,107928526,0.05996359884738922
cg06431228,chr18,39357810,0.05996359884738922
cg06623258,chr4,110290661,0.05996359884738922
cg23426002,chr2,109723790,0.05996359884738922
cg23402444,chr19,46326550,0.05996359884738922
cg06601040,chr4,133691110,0.05996359884738922
cg06607996,chr3,89390863,0.05996359884738922
cg06617187,chr3,103165160,0.05996359884738922
cg06617495,chr5,101032627,0.05996359884738922
cg06620199,chr2,115897770,0.05996359884738922
cg23402580,chr10,127742570,0.05996359884738922
cg23434234,chr6,15186259,0.05996359884738922
cg23405493,chr2,155212362,0.05996359884738922
cg06623662,chr12,38780572,0.05996359884738922
cg06626359,chr12,103183624,0.05996359884738922
cg23423392,chr4,84274681,0.05996359884738922
cg06590610,chr11,11748397,0.05996359884738922
cg06631053,chr1,42888493,0.05996359884738922
cg23420041,chrX,57918813,0.05996359884738922
cg23418942,chr17,52084900,0.05996359884738922
cg23592313,chr2,45227380,0.05996359884738922
cg06644235,chrX,12062475,0.05996359884738922
cg23405931,chr5,106974628,0.05996359884738922
cg06599065,chr9,113899576,0.05996359884738922
cg06601257,chr16,3894420,0.05996359884738922
cg23619357,chr1,168676965,0.05996359884738922
cg23584000,chr7,37565162,0.05996359884738922
cg23591572,chr5,114475428,0.05996359884738922
cg23589675,chr6,51269808,0.05996359884738922
cg06362153,chr11,58057362,0.05996359884738922
cg23589620,chr12,36134911,0.05996359884738922
cg23585860,chr2,30472832,0.05996359884738922
cg06404927,chr5,139600184,0.05996359884738922
cg06480468,chrX,11420906,0.05996359884738922
cg06369774,chr1,187287141,0.05996359884738922
cg06370004,chr11,116030447,0.05996359884738922
cg06369721,chr14,46688318,0.05996359884738922
cg06382378,chr12,80948338,0.05996359884738922
cg23574174,chr19,57051213,0.05996359884738922
cg23507513,chr6,6012795,0.05996359884738922
cg06388710,chr14,93127236,0.05996359884738922
cg06391284,chr12,54053009,0.05996359884738922
cg23564585,chr16,91034162,0.05996359884738922
cg06398214,chr14,67022353,0.05996359884738922
cg23575907,chr14,16704879,0.05996359884738922
cg12455710,chr2,73098888,0.02998179942369461
cg10127572,chr5,36508376,0.02998179942369461
cg09995778,chr3,56087416,0.02998179942369461
cg10129665,chr15,102737475,0.02998179942369461
cg21226286,chr4,135154426,0.02998179942369461
cg21225398,chr12,78627113,0.02998179942369461
cg21192182,chr4,125882280,0.02998179942369461
cg21225719,chr1,159002689,0.02998179942369461
cg10140814,chr9,7642892,0.02998179942369461
cg19732321,chr3,28666123,0.02998179942369461
cg19766752,chr2,169783165,0.02998179942369461
cg12559355,chr4,68762652,0.02998179942369461
cg12456898,chr10,39529541,0.02998179942369461
cg09908759,chr2,45083258,0.02998179942369461
cg21227553,chr11,28399395,0.02998179942369461
cg10121219,chr8,109876863,0.02998179942369461
cg21230342,chr7,65299674,0.02998179942369461
cg10190382,chr13,109117683,0.02998179942369461
cg10109723,chr11,68475454,0.02998179942369461
cg10108444,chr9,48866519,0.02998179942369461
cg21231503,chr1,188151213,0.02998179942369461
cg10107891,chr2,56916505,0.02998179942369461
cg10190905,chr14,97868352,0.02998179942369461
cg21231901,chr9,65795251,0.02998179942369461
cg21231949,chr12,106227210,0.02998179942369461
cg19756039,chr8,115632855,0.02998179942369461
cg21232018,chr12,54053017,0.02998179942369461
cg09887464,chr9,46504454,0.02998179942369461
cg12531730,chr2,71517924,0.02998179942369461
cg21371528,chr8,22862457,0.02998179942369461
cg21371457,chrX,143875796,0.02998179942369461
cg12524200,chr13,54680395,0.02998179942369461
cg10220925,chr9,36734409,0.02998179942369461
cg12459762,chr4,117411925,0.02998179942369461
cg10213169,chr11,54994496,0.02998179942369461
cg09867448,chr5,88584159,0.02998179942369461
cg10213224,chr1,168327974,0.02998179942369461
cg12407254,chr2,36149134,0.02998179942369461
cg19718644,chr8,87745092,0.02998179942369461
cg21334666,chr4,117581819,0.02998179942369461
cg09899564,chr4,117283354,0.02998179942369461
cg09897697,chr4,132328506,0.02998179942369461
cg09893939,chr9,118318957,0.02998179942369461
cg21173269,chr16,70092272,0.02998179942369461
cg09890767,chr9,37197144,0.02998179942369461
cg09995750,chrX,74034332,0.02998179942369461
cg21342449,chr1,18956273,0.02998179942369461
cg12533321,chr2,37981895,0.02998179942369461
cg09885336,chr5,21896058,0.02998179942369461
cg12537145,chr3,18731587,0.02998179942369461
cg09884146,chr11,19979518,0.02998179942369461
cg12406539,chr12,70255183,0.02998179942369461
cg21356348,chr11,26104074,0.02998179942369461
cg19717233,chr18,10787840,0.02998179942369461
cg09882129,chr5,112050686,0.02998179942369461
cg21364331,chr19,45540169,0.02998179942369461
cg21367214,chr4,118256584,0.02998179942369461
cg21370379,chr17,5712503,0.02998179942369461
cg21186665,chr4,84404144,0.02998179942369461
cg12479331,chr1,155193269,0.02998179942369461
cg21186416,chr14,18033508,0.02998179942369461
cg10201667,chr19,4801788,0.02998179942369461
cg12448065,chr4,134279068,0.02998179942369461
cg21234864,chr14,21027184,0.02998179942369461
cg12460733,chr4,148010745,0.02998179942369461
cg10092862,chr17,3198801,0.02998179942369461
cg10042482,chr5,136462796,0.02998179942369461
cg12422325,chr8,60347284,0.02998179942369461
cg19736749,chr15,76649155,0.02998179942369461
cg10039823,chr1,18416500,0.02998179942369461
cg10039119,chr8,82121310,0.02998179942369461
cg10032440,chr9,45753597,0.02998179942369461
cg10031892,chr11,84775638,0.02998179942369461
cg10028282,chr2,174598642,0.02998179942369461
cg10026253,chr14,105892275,0.02998179942369461
cg19733291,chr2,34632223,0.02998179942369461
cg12460432,chr4,120333134,0.02998179942369461
cg10018304,chr1,190942145,0.02998179942369461
cg12480541,chr11,105867209,0.02998179942369461
cg21269362,chr11,80557476,0.02998179942369461
cg21270601,chr14,85506627,0.02998179942369461
cg10007431,chr12,99376109,0.02998179942369461
cg10006197,chr4,130169077,0.02998179942369461
cg10004859,chr19,44574019,0.02998179942369461
cg21278764,chr4,124686382,0.02998179942369461
cg10002888,chr17,35161450,0.02998179942369461
cg09863012,chr18,42454236,0.02998179942369461
cg10202628,chr2,146823766,0.02998179942369461
cg10004186,chr8,26677780,0.02998179942369461
cg10003699,chrX,84629204,0.02998179942369461
cg19759022,chr18,84082571,0.02998179942369461
cg21218248,chr6,118686228,0.02998179942369461
cg12445914,chr6,113105982,0.02998179942369461
cg21216555,chr2,91859456,0.02998179942369461
cg12433841,chr9,44850039,0.02998179942369461
cg10095878,chr14,20686569,0.02998179942369461
cg10186512,chr2,34531263,0.02998179942369461
cg19757814,chr5,121813431,0.02998179942369461
cg21193029,chr2,76555935,0.02998179942369461
cg21193060,chr3,105460941,0.02998179942369461
cg10173633,chr10,85009411,0.02998179942369461
cg21193679,chr17,51828363,0.02998179942369461
cg21194951,chr7,102014900,0.02998179942369461
cg19762578,chr2,36067277,0.02998179942369461
cg10169142,chrX,151293999,0.02998179942369461
cg10168884,chr1,127774292,0.02998179942369461
cg10168186,chr3,90262984,0.02998179942369461
cg21198882,chr17,32225025,0.02998179942369461
cg10163243,chr16,56111652,0.02998179942369461
cg21201320,chr11,94667219,0.02998179942369461
cg10160701,chr15,85232613,0.02998179942369461
cg21202820,chr19,15340894,0.02998179942369461
cg19766374,chr1,162273615,0.02998179942369461
cg21203668,chr5,52181147,0.02998179942369461
cg10184228,chr18,60977942,0.02998179942369461
cg10153029,chr11,105914050,0.02998179942369461
cg10152878,chr2,74884757,0.02998179942369461
cg10150129,chr15,80876432,0.02998179942369461
cg19761108,chr11,72130750,0.02998179942369461
cg12445709,chr6,88117219,0.02998179942369461
cg21214228,chr12,85030783,0.02998179942369461
cg21381839,chrX,74036398,0.02998179942369461
cg09535856,chr17,85393617,0.02998179942369461
cg12559311,chr11,24168051,0.02998179942369461
cg09098248,chr16,38243560,0.02998179942369461
cg12378449,chr19,4612363,0.02998179942369461
cg09954563,chrX,151293969,0.02998179942369461
cg21306693,chr15,79694201,0.02998179942369461
cg09951047,chr13,63301211,0.02998179942369461
cg09946098,chr4,148867358,0.02998179942369461
cg12505751,chr2,28214752,0.02998179942369461
cg09939922,chrX,73919808,0.02998179942369461
cg12506731,chr12,34220925,0.02998179942369461
cg21309614,chr7,69665123,0.02998179942369461
cg21314020,chr4,117576547,0.02998179942369461
cg09937229,chr3,34065021,0.02998179942369461
cg10209320,chr16,17323044,0.02998179942369461
cg12509442,chr11,16281995,0.02998179942369461
cg09929978,chr4,133722983,0.02998179942369461
cg12420314,chr8,115010738,0.02998179942369461
cg09922950,chr10,91430236,0.02998179942369461
cg09922578,chr14,20523702,0.02998179942369461
cg12510047,chr4,23602637,0.02998179942369461
cg12513747,chr3,30060193,0.02998179942369461
cg12519712,chr11,84384029,0.02998179942369461
cg21323330,chrX,93429861,0.02998179942369461
cg09916849,chr4,84426410,0.02998179942369461
cg21323511,chr1,173390348,0.02998179942369461
cg12417808,chr5,74068239,0.02998179942369461
cg09915899,chr4,83743060,0.02998179942369461
cg21329093,chr10,106767483,0.02998179942369461
cg09912328,chr2,73124142,0.02998179942369461
cg21087351,chr17,85013571,0.02998179942369461
cg09084634,chr6,39651684,0.02998179942369461
cg19696075,chr16,43618888,0.02998179942369461
cg12926657,chr17,51760769,0.02998179942369461
cg10373443,chr2,63981575,0.02998179942369461
cg09117260,chr14,22641869,0.02998179942369461
cg21830760,chr2,174336753,0.02998179942369461
cg09998296,chr2,105608248,0.02998179942369461
cg21834739,chr17,35161428,0.02998179942369461
cg12906630,chr11,77553737,0.02998179942369461
cg19486467,chr8,108086837,0.02998179942369461
cg21836062,chrX,82814738,0.02998179942369461
cg09111246,chr9,101984141,0.02998179942369461
cg12908742,chr2,6637313,0.02998179942369461
cg09108203,chr1,172008513,0.02998179942369461
cg12908948,chr9,47475033,0.02998179942369461
cg12908952,chr1,166002127,0.02998179942369461
cg09101317,chr11,98799170,0.02998179942369461
cg21858781,chr16,43577276,0.02998179942369461
cg12910744,chr3,58461501,0.02998179942369461
cg09097640,chr2,34224608,0.02998179942369461
cg12910788,chr14,12449813,0.02998179942369461
cg21838477,chr6,125152632,0.02998179942369461
cg09095372,chr11,94469007,0.02998179942369461
cg09093559,chr19,40327476,0.02998179942369461
cg12911636,chr3,16939785,0.02998179942369461
cg09090384,chr14,20737280,0.02998179942369461
cg12917139,chr10,60304491,0.02998179942369461
cg21102110,chr4,99370501,0.02998179942369461
cg10375861,chr14,97588287,0.02998179942369461
cg19477942,chr16,97038947,0.02998179942369461
cg09912228,chr1,176995029,0.02998179942369461
cg21304426,chr11,79243390,0.02998179942369461
cg21329721,chrX,48624187,0.02998179942369461
cg12505182,chr2,12869002,0.02998179942369461
cg21330751,chr9,63198322,0.02998179942369461
cg12407846,chr18,78792442,0.02998179942369461
cg09862138,chr7,137231263,0.02998179942369461
cg19713772,chr4,141517202,0.02998179942369461
cg09861427,chrX,111671479,0.02998179942369461
cg09858514,chr9,52146462,0.02998179942369461
cg09855155,chr11,36926818,0.02998179942369461
cg09853924,chr2,116768612,0.02998179942369461
cg19712450,chr1,97721197,0.02998179942369461
cg09853290,chr4,44918164,0.02998179942369461
cg21167371,chr6,90370480,0.02998179942369461
cg21166414,chr19,44849678,0.02998179942369461
cg12544888,chr4,133303630,0.02998179942369461
cg09850687,chr4,21862046,0.02998179942369461
cg21389718,chr2,34360077,0.02998179942369461
cg12545183,chr2,38395358,0.02998179942369461
cg09844922,chr7,109208266,0.02998179942369461
cg12545274,chr3,158170737,0.02998179942369461
cg21392555,chr7,137244952,0.02998179942369461
cg19701703,chr7,126492581,0.02998179942369461
cg21396365,chr11,70236883,0.02998179942369461
cg09839785,chr15,27744119,0.02998179942369461
cg09834361,chr7,136197486,0.02998179942369461
cg19698493,chr8,109214450,0.02998179942369461
cg10224599,chr16,76683087,0.02998179942369461
cg21400910,chr4,140114174,0.02998179942369461
cg19697564,chr3,142793947,0.02998179942369461
cg10211416,chr5,106003856,0.02998179942369461
cg21300535,chr9,21587846,0.02998179942369461
cg21299277,chr2,92302094,0.02998179942369461
cg21283418,chr5,133663018,0.02998179942369461
cg09957818,chr8,92449804,0.02998179942369461
cg09994595,chr1,171344126,0.02998179942369461
cg12421693,chr1,188199743,0.02998179942369461
cg09990069,chr19,14096588,0.02998179942369461
cg09989727,chr9,71869043,0.02998179942369461
cg09988058,chr11,97389585,0.02998179942369461
cg09986226,chr9,78098359,0.02998179942369461
cg10206828,chr4,120332924,0.02998179942369461
cg12495173,chr1,190149361,0.02998179942369461
cg12496274,chr17,46551588,0.02998179942369461
cg09985350,chr12,90332287,0.02998179942369461
cg12497410,chr11,115802347,0.02998179942369461
cg09979094,chr9,21480425,0.02998179942369461
cg09958818,chrX,93382006,0.02998179942369461
cg10206959,chr9,87444019,0.02998179942369461
cg09975195,chr10,85629267,0.02998179942369461
cg09973787,chr7,109261846,0.02998179942369461
cg09972712,chr7,109196695,0.02998179942369461
cg21292321,chr7,127023645,0.02998179942369461
cg12499300,chr13,18613622,0.02998179942369461
cg19719713,chr1,20135245,0.02998179942369461
cg12501063,chr11,105914067,0.02998179942369461
cg12501356,chr9,16029345,0.02998179942369461
cg21182944,chr12,84551890,0.02998179942369461
cg12421594,chr4,44957104,0.02998179942369461
cg09962606,chr18,73658616,0.02998179942369461
cg12490365,chr3,16205029,0.02998179942369461
cg09775837,chr11,74863612,0.02998179942369461
cg09998202,chr3,34638232,0.02998179942369461
cg21590691,chrX,93310754,0.02998179942369461
cg12711852,chr13,83869183,0.02998179942369461
cg12712534,chr15,23460471,0.02998179942369461
cg21583601,chr19,41558312,0.02998179942369461
cg21405047,chr10,116549086,0.02998179942369461
cg12642864,chr9,106436205,0.02998179942369461
cg09666235,chr7,114933968,0.02998179942369461
cg09775241,chr11,97744487,0.02998179942369461
cg09774165,chr3,5959218,0.02998179942369461
cg19680012,chr2,162458494,0.02998179942369461
cg09773464,chr2,121548761,0.02998179942369461
cg21448923,chr17,32333970,0.02998179942369461
cg19670633,chr14,118366794,0.02998179942369461
cg21450314,chr2,166935946,0.02998179942369461
cg21163974,chr7,115564274,0.02998179942369461
cg12397506,chr4,43643354,0.02998179942369461
cg09760769,chr2,73180385,0.02998179942369461
cg19670346,chr14,100109813,0.02998179942369461
cg21451202,chr5,137301291,0.02998179942369461
cg09757198,chr8,124699687,0.02998179942369461
cg21455493,chr12,101045541,0.02998179942369461
cg09755662,chr18,60712749,0.02998179942369461
cg19669355,chr2,115468533,0.02998179942369461
cg19667824,chr8,26808678,0.02998179942369461
cg21163105,chr5,120229114,0.02998179942369461
cg09751652,chr8,28675327,0.02998179942369461
cg09751476,chr2,105720279,0.02998179942369461
cg21460254,chr16,77599759,0.02998179942369461
cg19605887,chr15,40314514,0.02998179942369461
cg10270732,chr13,60425075,0.02998179942369461
cg09747157,chr2,34224531,0.02998179942369461
cg21589872,chr11,51273087,0.02998179942369461
cg09537487,chr2,63752740,0.02998179942369461
cg21142636,chr7,34285098,0.02998179942369461
cg12713030,chr4,22986983,0.02998179942369461
cg09568551,chr12,49945391,0.02998179942369461
cg10271516,chrX,88115086,0.02998179942369461
cg09596855,chr6,31468203,0.02998179942369461
cg10266308,chr9,45471037,0.02998179942369461
cg09595031,chrX,105675383,0.02998179942369461
cg12689672,chr11,84729068,0.02998179942369461
cg12690738,chr4,133013390,0.02998179942369461
cg09589586,chr7,123189953,0.02998179942369461
cg21573997,chr6,15256450,0.02998179942369461
cg12382554,chr15,40256401,0.02998179942369461
cg12695803,chr2,167507108,0.02998179942369461
cg21576760,chr11,89421264,0.02998179942369461
cg12698769,chr11,6316981,0.02998179942369461
cg10269735,chr13,44906340,0.02998179942369461
cg09580239,chr12,107928518,0.02998179942369461
cg19635296,chr3,144195343,0.02998179942369461
cg09578613,chr15,8293151,0.02998179942369461
cg19609519,chr5,106581212,0.02998179942369461
cg21584134,chr2,64863657,0.02998179942369461
cg21586116,chr11,26323644,0.02998179942369461
cg09573108,chr9,107757106,0.02998179942369461
cg19608474,chr4,69346448,0.02998179942369461
cg09572652,chr12,5102793,0.02998179942369461
cg09572558,chr8,108098789,0.02998179942369461
cg21163085,chr2,44017470,0.02998179942369461
cg09746610,chr14,122367404,0.02998179942369461
cg19738786,chr2,34175922,0.02998179942369461
cg19683772,chr10,127262779,0.02998179942369461
cg12576944,chr14,22783451,0.02998179942369461
cg09780763,chr11,53372305,0.02998179942369461
cg21466623,chr4,127214414,0.02998179942369461
cg21469469,chr4,124346566,0.02998179942369461
cg21470537,chr14,22154046,0.02998179942369461
cg12616024,chr1,77310546,0.02998179942369461
cg09692769,chr4,148823846,0.02998179942369461
cg09692427,chr11,89421190,0.02998179942369461
cg12616148,chr16,77421723,0.02998179942369461
cg09690890,chr3,94484287,0.02998179942369461
cg09690706,chr4,148944552,0.02998179942369461
cg09687776,chr14,22152683,0.02998179942369461
cg21156605,chr15,27742481,0.02998179942369461
cg09684249,chr12,102812747,0.02998179942369461
cg19644023,chr8,89567046,0.02998179942369461
cg12619862,chr2,26465833,0.02998179942369461
cg21502375,chr7,129316322,0.02998179942369461
cg19643902,chr4,8825522,0.02998179942369461
cg09681672,chr12,46698021,0.02998179942369461
cg12623263,chr4,31909431,0.02998179942369461
cg21509426,chr10,69266284,0.02998179942369461
cg21510683,chr2,116768729,0.02998179942369461
cg19641975,chr7,70068361,0.02998179942369461
cg21155517,chr2,77450304,0.02998179942369461
cg21843014,chr19,8822938,0.02998179942369461
cg12633563,chr2,47834415,0.02998179942369461
cg09671306,chr17,26959558,0.02998179942369461
cg09782624,chr3,28539450,0.02998179942369461
cg21434415,chr7,37563541,0.02998179942369461
cg12585954,chr12,107093618,0.02998179942369461
cg09784334,chr2,160396192,0.02998179942369461
cg10239253,chr18,63852688,0.02998179942369461
cg21464859,chr13,98850201,0.02998179942369461
cg19665667,chr13,93402053,0.02998179942369461
cg19683256,chr2,74130416,0.02998179942369461
cg21437713,chr1,45503063,0.02998179942369461
cg21408215,chr16,92078113,0.02998179942369461
cg21409709,chr2,73853879,0.02998179942369461
cg12560193,chr9,99774106,0.02998179942369461
cg19691645,chr9,70573719,0.02998179942369461
cg21414531,chr16,76320111,0.02998179942369461
cg21416158,chr10,93482325,0.02998179942369461
cg21419618,chr14,64233693,0.02998179942369461
cg10227581,chr13,49352999,0.02998179942369461
cg09811006,chr12,80258869,0.02998179942369461
cg09810328,chr18,56811875,0.02998179942369461
cg21420628,chr2,45032340,0.02998179942369461
cg12566054,chr18,10001817,0.02998179942369461
cg21421484,chr10,88429557,0.02998179942369461
cg10233922,chr14,22440440,0.02998179942369461
cg12566943,chr1,70750958,0.02998179942369461
cg21165934,chr4,117380010,0.02998179942369461
cg19687940,chr6,84746955,0.02998179942369461
cg21426641,chr15,41040674,0.02998179942369461
cg09787389,chr11,94423734,0.02998179942369461
cg09787305,chr16,42907685,0.02998179942369461
cg12574180,chr4,123432947,0.02998179942369461
cg21431865,chr2,41468833,0.02998179942369461
cg21603943,chr5,149051416,0.02998179942369461
cg09537600,chr15,8291379,0.02998179942369461
cg12741673,chr8,109124115,0.02998179942369461
cg10051720,chr5,76240917,0.02998179942369461
cg10068143,chr1,154418034,0.02998179942369461
cg09536021,chr7,120726287,0.02998179942369461
cg12559929,chr11,69104746,0.02998179942369461
cg21407049,chr12,57292069,0.02998179942369461
cg19619847,chr7,112876153,0.02998179942369461
cg09624128,chr4,82560454,0.02998179942369461
cg10259984,chr19,44631546,0.02998179942369461
cg09622321,chr6,16677277,0.02998179942369461
cg09620841,chr8,115303463,0.02998179942369461
cg21536129,chr8,4289596,0.02998179942369461
cg12671219,chr8,50708582,0.02998179942369461
cg12674712,chr12,107928454,0.02998179942369461
cg21144985,chr17,51358509,0.02998179942369461
cg21541354,chr16,17077992,0.02998179942369461
cg09617216,chr11,5109576,0.02998179942369461
cg19790367,chr1,138831578,0.02998179942369461
cg12681193,chr7,115625079,0.02998179942369461
cg09612170,chr18,28894353,0.02998179942369461
cg09611201,chr14,23591617,0.02998179942369461
cg21542675,chr4,154704012,0.02998179942369461
cg09610373,chrX,99145488,0.02998179942369461
cg12682061,chr4,151780905,0.02998179942369461
cg21544950,chr14,98173749,0.02998179942369461
cg09606727,chr4,82326259,0.02998179942369461
cg10263169,chr17,28817648,0.02998179942369461
cg09606431,chr6,51961102,0.02998179942369461
cg09606167,chr14,31526029,0.02998179942369461
cg21184143,chr6,113318625,0.02998179942369461
cg21254544,chr11,33192497,0.02998179942369461
cg09540833,chr9,63523737,0.02998179942369461
cg21253032,chr6,124449797,0.02998179942369461
cg21259064,chr18,77144986,0.02998179942369461
cg12474732,chr15,75789090,0.02998179942369461
cg21256163,chr15,80876428,0.02998179942369461
cg21237592,chr4,24698394,0.02998179942369461
cg12461019,chr18,13862431,0.02998179942369461
cg10089663,chr5,28477056,0.02998179942369461
cg21237997,chr18,13693013,0.02998179942369461
cg21240014,chr9,108449111,0.02998179942369461
cg10084308,chr7,90444072,0.02998179942369461
cg12428891,chr5,45734279,0.02998179942369461
cg10082575,chr12,53891064,0.02998179942369461
cg10196372,chr16,4559186,0.02998179942369461
cg10196512,chr11,98317367,0.02998179942369461
cg21246299,chr8,84712673,0.02998179942369461
cg21247078,chr7,45018144,0.02998179942369461
cg10070910,chr14,22534894,0.02998179942369461
cg19724028,chr13,15543799,0.02998179942369461
cg21247898,chr12,118720311,0.02998179942369461
cg10067250,chr11,39012732,0.02998179942369461
cg10067218,chr5,64116369,0.02998179942369461
cg10066933,chr1,194635626,0.02998179942369461
cg10065127,chr11,97377644,0.02998179942369461
cg10062065,chr1,75384034,0.02998179942369461
cg12471304,chr7,37916918,0.02998179942369461
cg19751323,chr19,46848643,0.02998179942369461
cg12424436,chr14,54678839,0.02998179942369461
cg21250241,chr17,51961657,0.02998179942369461
cg09604951,chr19,56808165,0.02998179942369461
cg09603678,chr3,103353862,0.02998179942369461
cg09603434,chr14,103292621,0.02998179942369461
cg21551252,chr10,84905139,0.02998179942369461
cg19623982,chr4,117427778,0.02998179942369461
cg21532847,chr1,188113337,0.02998179942369461
cg21553452,chr4,117581905,0.02998179942369461
cg19618621,chr4,87873962,0.02998179942369461
cg09597053,chrX,7573251,0.02998179942369461
cg21595475,chr3,144126520,0.02998179942369461
cg09566123,chr15,101017112,0.02998179942369461
cg21596828,chr2,115631319,0.02998179942369461
cg12381692,chr4,155293194,0.02998179942369461
cg09560544,chr10,68277932,0.02998179942369461
cg10276283,chr3,103960128,0.02998179942369461
cg21142438,chr12,106203693,0.02998179942369461
cg09557412,chr11,69350118,0.02998179942369461
cg19599929,chr2,152396735,0.02998179942369461
cg12729528,chr12,83662216,0.02998179942369461
cg12732278,chr9,63216982,0.02998179942369461
cg21602298,chr3,89316085,0.02998179942369461
cg12733826,chr1,190270942,0.02998179942369461
cg09552025,chr17,74558054,0.02998179942369461
cg10277318,chr2,34275832,0.02998179942369461
cg21138313,chrX,101302738,0.02998179942369461
cg12738294,chr17,25252071,0.02998179942369461
cg21132526,chr17,51761485,0.02998179942369461
cg09543858,chr19,32159671,0.02998179942369461
cg09541874,chr9,107706473,0.02998179942369461
cg12378720,chrX,108832856,0.02998179942369461
cg09541007,chr6,97993290,0.02998179942369461
cg09632700,chr11,40563056,0.02998179942369461
cg21528412,chr1,9881593,0.02998179942369461
cg12389652,chr11,94293026,0.02998179942369461
cg12649161,chr1,89751103,0.02998179942369461
cg21150352,chr3,143983066,0.02998179942369461
cg21553277,chr2,44523944,0.02998179942369461
cg12657372,chr2,33759577,0.02998179942369461
cg21531455,chr7,115193635,0.02998179942369461
cg19632501,chr11,78054835,0.02998179942369461
cg09660748,chr1,168991688,0.02998179942369461
cg09658327,chr12,71019428,0.02998179942369461
cg12645831,chrX,93409609,0.02998179942369461
cg09655511,chr14,22192354,0.02998179942369461
cg12648670,chr4,78214051,0.02998179942369461
cg09648629,chr3,60528366,0.02998179942369461
cg10250869,chr1,70725794,0.02998179942369461
cg21520769,chr2,125098027,0.02998179942369461
cg19625557,chr14,122820792,0.02998179942369461
cg19630242,chr17,10213368,0.02998179942369461
cg19781191,chr9,47846822,0.02998179942369461
