probeID,CpG_chrm,CpG_beg,b,ch,ez,su,pr
cg19255475,chr2,177553231.0,177553231,chr2,2.1414499282836914,1.0541399717330933,1.5977949500083923
cg04510262,chr18,12884175.0,12884175,chr18,0.22197000682353973,2.9736599922180176,1.5978149995207787
cg18781966,chr19,51019902.0,51019902,chr19,1.0310200452804565,2.1647698879241943,1.5978949666023254
cg05495420,chr2,201643545.0,201643545,chr2,1.0310200452804565,2.1647698879241943,1.5978949666023254
cg18341634,chr14,55579978.0,55579978,chr14,0.47870999574661255,2.717099905014038,1.5979049503803253
cg18179305,chr5,90410076.0,90410076,chr5,0.7029299736022949,2.4930899143218994,1.5980099439620972
cg04380669,chr17,51153330.0,51153330,chr17,1.6242400407791138,1.5717799663543701,1.598010003566742
cg14367344,chr1,147172756.0,147172756,chr1,2.206360101699829,0.9897099733352661,1.5980350375175476
cg08211306,chr6,46130046.0,46130046,chr6,0.08169999718666077,3.1144299507141113,1.598064973950386
cg00336706,chr5,43064805.0,43064805,chr5,1.5686999559402466,1.6275899410247803,1.5981449484825134
cg06515634,chr1,151473543.0,151473543,chr1,0.6636300086975098,2.5327200889587402,1.598175048828125
cg26192857,chr19,6459948.0,6459948,chr19,1.8437700271606445,1.3525999784469604,1.5981850028038025
cg14276435,chr8,22604548.0,22604548,chr8,2.718899965286255,0.47760000824928284,1.5982499867677689
cg05573837,chr3,42654941.0,42654941,chr3,0.5526999831199646,2.6442699432373047,1.5984849631786346
cg04129736,chr22,37019157.0,37019157,chr22,0.5526999831199646,2.6442699432373047,1.5984849631786346
cg08737116,chr1,116020865.0,116020865,chr1,1.9607800245285034,1.2362600564956665,1.598520040512085
cg27252041,chr6,30214164.0,30214164,chr6,2.718899965286255,0.4781700074672699,1.5985349863767624
cg23007898,chr6,27296185.0,27296185,chr6,2.3524999618530273,0.8446000218391418,1.5985499918460846
cg14699895,chr5,80487900.0,80487900,chr5,0.7487300038337708,2.4483799934387207,1.5985549986362457
cg03067226,chr12,6867168.0,6867168,chr12,0.7487300038337708,2.4483799934387207,1.5985549986362457
cg13780054,chr17,81891783.0,81891783,chr17,0.7487300038337708,2.4483799934387207,1.5985549986362457
cg18194353,chr1,99850109.0,99850109,chr1,1.6141300201416016,1.582990050315857,1.5985600352287292
cg22971279,chr2,180125774.0,180125774,chr2,1.7204999923706055,1.476680040359497,1.5985900163650513
cg23615676,chr5,114361934.0,114361934,chr5,1.1567399501800537,2.0404601097106934,1.5986000299453735
cg24763094,chr2,159712645.0,159712645,chr2,1.370460033416748,1.8271199464797974,1.5987899899482727
cg12423344,chr19,3061190.0,3061190,chr19,2.695080041885376,0.5025200247764587,1.5988000333309174
cg00868252,chr6,31740482.0,31740482,chr6,2.695080041885376,0.5025200247764587,1.5988000333309174
cg17339488,chr5,174693116.0,174693116,chr5,1.29489004611969,1.9033299684524536,1.5991100072860718
cg07323919,chr7,13989431.0,13989431,chr7,1.011639952659607,2.1867001056671143,1.5991700291633606
cg01921777,chr1,40373891.0,40373891,chr1,2.4413599967956543,0.7570800185203552,1.5992200076580048
cg05261496,chr6,35452525.0,35452525,chr6,1.1217399835586548,2.0771000385284424,1.5994200110435486
cg03157633,chr12,13001540.0,13001540,chr12,0.4710800051689148,2.727760076522827,1.599420040845871
cg22687416,chr1,46718737.0,46718737,chr1,2.6310300827026367,0.5681399703025818,1.5995850265026093
cg23134169,chr19,16571982.0,16571982,chr19,1.3461300134658813,1.8531399965286255,1.5996350049972534
cg26436158,chr5,443509.0,443509,chr5,0.9518499970436096,2.2476398944854736,1.5997449457645416
cg26831962,chr9,137459508.0,137459508,chr9,0.9518499970436096,2.2476398944854736,1.5997449457645416
cg20388294,chr2,150487254.0,150487254,chr2,1.4894700050354004,1.7101600170135498,1.599815011024475
cg03645851,chr22,19123040.0,19123040,chr22,1.5524200201034546,1.6472300291061401,1.5998250246047974
cg06034822,chr1,161046290.0,161046290,chr1,3.063390016555786,0.1362999975681305,1.5998450070619583
cg11194725,chr17,48100997.0,48100997,chr17,2.697309970855713,0.5025200247764587,1.5999149978160858
cg20310435,chr2,178450919.0,178450919,chr2,2.697309970855713,0.5025200247764587,1.5999149978160858
cg27078812,chr2,178413620.0,178413620,chr2,2.563689947128296,0.6361899971961975,1.5999399721622467
cg06947752,chr1,248839330.0,248839330,chr1,2.995690107345581,0.20426000654697418,1.5999750569462776
cg13782932,chr11,118792181.0,118792181,chr11,0.3674600124359131,2.8326900005340576,1.6000750064849854
cg11773346,chr19,11640094.0,11640094,chr19,1.8224600553512573,1.3781399726867676,1.6003000140190125
cg15504467,chr11,108222510.0,108222510,chr11,1.9246599674224854,1.2762099504470825,1.600434958934784
cg17160525,chr6,163335898.0,163335898,chr6,2.304539918899536,0.8967000246047974,1.6006199717521667
cg17383842,chr3,50516286.0,50516286,chr3,3.0082099437713623,0.19311000406742096,1.6006599739193916
cg14796679,chr1,169712285.0,169712285,chr1,2.995690107345581,0.20611000061035156,1.6009000539779663
cg14095142,chr7,151303448.0,151303448,chr7,2.995690107345581,0.20611000061035156,1.6009000539779663
cg10912796,chr3,58640843.0,58640843,chr3,2.2428998947143555,0.9589700102806091,1.6009349524974823
cg24759658,chr12,71839560.0,71839560,chr12,2.2428998947143555,0.9589700102806091,1.6009349524974823
cg12210736,chr4,109303131.0,109303131,chr4,2.2428998947143555,0.9589700102806091,1.6009349524974823
cg18819818,chr10,87863246.0,87863246,chr10,0.3693400025367737,2.8326900005340576,1.6010150015354156
cg19748495,chr1,151006882.0,151006882,chr1,0.5926499962806702,2.609489917755127,1.6010699570178986
cg01408342,chr6,52670952.0,52670952,chr6,0.6257200241088867,2.576430082321167,1.6010750532150269
cg11547273,chr4,44726826.0,44726826,chr4,1.4572099447250366,1.7449699640274048,1.6010899543762207
cg14154651,chr8,94640348.0,94640348,chr8,1.4572099447250366,1.7449699640274048,1.6010899543762207
cg06549871,chr16,89873403.0,89873403,chr16,1.3858599662780762,1.8165600299835205,1.6012099981307983
cg09553187,chr8,64382240.0,64382240,chr8,2.9963300228118896,0.20611000061035156,1.6012200117111206
cg23612557,chr16,2964318.0,2964318,chr16,2.3524999618530273,0.8499799966812134,1.6012399792671204
cg00612138,chr2,166375458.0,166375458,chr2,1.0065200328826904,2.196269989013672,1.6013950109481812
cg23088430,chr8,143596881.0,143596881,chr8,0.4572199881076813,2.745609998703003,1.601414993405342
cg18094330,chr7,100539286.0,100539286,chr7,1.9801900386810303,1.2227100133895874,1.6014500260353088
cg23258065,chr20,461961.0,461961,chr20,1.253309965133667,1.9496699571609497,1.6014899611473083
cg08386084,chr5,58460677.0,58460677,chr5,1.253309965133667,1.9496699571609497,1.6014899611473083
cg21883621,chr18,46173949.0,46173949,chr18,2.5418899059295654,0.6614999771118164,1.601694941520691
cg01290229,chr2,70768001.0,70768001,chr2,3.181770086288452,0.02167999930679798,1.601725042797625
cg00960017,chr1,205122269.0,205122269,chr1,2.5720698833465576,0.6313899755477905,1.601729929447174
cg15836394,chr8,11802322.0,11802322,chr8,2.1782801151275635,1.02524995803833,1.6017650365829468
cg03919836,chr16,58392426.0,58392426,chr16,2.510890007019043,0.6928899884223938,1.6018899977207184
cg15605888,chr2,108786836.0,108786836,chr2,0.6924600005149841,2.5114500522613525,1.6019550263881683
cg21758133,chr3,71130644.0,71130644,chr3,0.31575000286102295,2.888200044631958,1.6019750237464905
cg01423251,chr6,32797544.0,32797544,chr6,3.160710096359253,0.043710000813007355,1.6022100485861301
cg10271981,chr19,10403755.0,10403755,chr19,2.913439989089966,0.2914600074291229,1.6024499982595444
cg26393015,chr7,129169459.0,129169459,chr7,2.913439989089966,0.2914600074291229,1.6024499982595444
cg05370860,chr19,10403757.0,10403757,chr19,2.913439989089966,0.2914600074291229,1.6024499982595444
cg15953602,chr8,74984484.0,74984484,chr8,1.2689299583435059,1.9361499547958374,1.6025399565696716
cg09980622,chr1,149899949.0,149899949,chr1,3.1451098918914795,0.06004999950528145,1.6025799456983805
cg15822795,chr12,58920748.0,58920748,chr12,2.54328989982605,0.6619399785995483,1.602614939212799
cg02700498,chr7,16645040.0,16645040,chr7,2.54328989982605,0.6619399785995483,1.602614939212799
cg17292463,chr17,50397017.0,50397017,chr17,2.54328989982605,0.6619399785995483,1.602614939212799
cg03648334,chr3,155079718.0,155079718,chr3,0.6538800001144409,2.551460027694702,1.6026700139045715
cg19543453,chr20,44960485.0,44960485,chr20,2.2635200023651123,0.9419199824333191,1.6027199923992157
cg01837275,chr13,97222278.0,97222278,chr13,2.2635200023651123,0.9419199824333191,1.6027199923992157
cg11878872,chr11,47579198.0,47579198,chr11,2.2270500659942627,0.9783899784088135,1.602720022201538
cg14561360,chr9,122095254.0,122095254,chr9,2.463779926300049,0.7422000169754028,1.6029899716377258
cg19049077,chr10,125719036.0,125719036,chr10,2.463779926300049,0.7422000169754028,1.6029899716377258
cg14733161,chr10,73625382.0,73625382,chr10,2.463779926300049,0.7422000169754028,1.6029899716377258
cg04057053,chr1,112466303.0,112466303,chr1,1.1392500400543213,2.0667901039123535,1.6030200719833374
cg01349309,chr15,64151692.0,64151692,chr15,2.6404199600219727,0.5656300187110901,1.6030249893665314
cg13427834,chr2,105745759.0,105745759,chr2,2.6404199600219727,0.5656300187110901,1.6030249893665314
cg03599547,chr12,55729317.0,55729317,chr12,1.9910800457000732,1.2151199579238892,1.6031000018119812
cg01177488,chr12,7129914.0,7129914,chr12,1.9910800457000732,1.2151199579238892,1.6031000018119812
cg07056079,chr6,32797536.0,32797536,chr6,3.160710096359253,0.04552000015974045,1.6031150482594967
cg20169319,chr4,128812418.0,128812418,chr4,0.37362998723983765,2.8326900005340576,1.6031599938869476
cg02817981,chr2,197515156.0,197515156,chr2,1.9958399534225464,1.2106300592422485,1.6032350063323975
cg24847481,chr1,99970000.0,99970000,chr1,1.9419000148773193,1.2646100521087646,1.603255033493042
cg10753610,chr17,47257835.0,47257835,chr17,2.666980028152466,0.5396400094032288,1.6033100187778473
cg04570518,chr19,925786.0,925786,chr19,1.6081000566482544,1.5988399982452393,1.6034700274467468
cg19143950,chr20,1994196.0,1994196,chr20,0.6101999878883362,2.59689998626709,1.603549987077713
cg10165167,chr5,169301581.0,169301581,chr5,1.8924800157546997,1.3146400451660156,1.6035600304603577
cg23481438,chr5,151158003.0,151158003,chr5,1.8924800157546997,1.3146400451660156,1.6035600304603577
cg03780132,chr5,42951243.0,42951243,chr5,3.143359899520874,0.06390000134706497,1.6036299504339695
cg09605432,chr6,130365993.0,130365993,chr6,1.4912500381469727,1.7163499593734741,1.6037999987602234
cg25713185,chr2,227717769.0,227717769,chr2,0.5917699933052063,2.615880012512207,1.6038250029087067
cg12751432,chr8,55102505.0,55102505,chr8,0.5900099873542786,2.6177399158477783,1.6038749516010284
cg22269622,chr17,62424182.0,62424182,chr17,2.8934900760650635,0.31428998708724976,1.6038900315761566
cg05024638,chr15,89334307.0,89334307,chr15,1.1941499710083008,2.0137100219726562,1.6039299964904785
cg05623562,chr18,80033508.0,80033508,chr18,1.1941499710083008,2.0137100219726562,1.6039299964904785
cg05073845,chr13,40666378.0,40666378,chr13,1.1941499710083008,2.0137100219726562,1.6039299964904785
cg10338412,chr8,73174524.0,73174524,chr8,2.8538999557495117,0.35405001044273376,1.6039749830961227
cg07891971,chr15,40952817.0,40952817,chr15,2.7298200130462646,0.4781700074672699,1.6039950102567673
cg24374996,chr15,90934954.0,90934954,chr15,2.509660005569458,0.6984599828720093,1.6040599942207336
cg19721215,chr19,12890749.0,12890749,chr19,2.5513598918914795,0.6569399833679199,1.6041499376296997
cg02853152,chr4,6688974.0,6688974,chr4,0.46480000019073486,2.7435600757598877,1.6041800379753113
cg04903962,chr12,53221694.0,53221694,chr12,3.000760078430176,0.20800000429153442,1.604380041360855
cg06771501,chr2,144332705.0,144332705,chr2,3.181770086288452,0.02703999914228916,1.6044050427153707
cg04286030,chr1,2381933.0,2381933,chr1,3.181770086288452,0.02703999914228916,1.6044050427153707
cg03057213,chr6,27694034.0,27694034,chr6,0.2262900024652481,2.9825499057769775,1.6044199541211128
cg02295078,chr17,16569355.0,16569355,chr17,0.2262900024652481,2.9825499057769775,1.6044199541211128
cg20369204,chr8,91041175.0,91041175,chr8,0.49667999148368835,2.7122299671173096,1.604454979300499
cg25293922,chr11,9614516.0,9614516,chr11,1.6001800298690796,1.6087599992752075,1.6044700145721436
cg16915619,chr15,43777651.0,43777651,chr15,1.0693800449371338,2.1395699977874756,1.6044750213623047
cg23720331,chr10,122114154.0,122114154,chr10,1.5347399711608887,1.6742500066757202,1.6044949889183044
cg06538998,chr16,28491838.0,28491838,chr16,0.6857799887657166,2.523400068283081,1.6045900285243988
cg02842972,chr3,38164783.0,38164783,chr3,0.3210799992084503,2.888200044631958,1.6046400219202042
cg12291728,chr2,101474806.0,101474806,chr2,1.2461299896240234,1.9632200002670288,1.6046749949455261
cg10534923,chr11,65111925.0,65111925,chr11,3.0311899185180664,0.17824000120162964,1.604714959859848
cg07572563,chr14,70359620.0,70359620,chr14,1.6970700025558472,1.5123800039291382,1.6047250032424927
cg17061179,chr10,87818783.0,87818783,chr10,2.0948100090026855,1.1146899461746216,1.6047499775886536
cg17394317,chr15,42920218.0,42920218,chr15,2.0948100090026855,1.1146899461746216,1.6047499775886536
cg13670833,chr19,50330574.0,50330574,chr19,1.011639952659607,2.1978800296783447,1.6047599911689758
cg19788741,chr5,102296605.0,102296605,chr5,1.011639952659607,2.1978800296783447,1.6047599911689758
cg11106287,chr6,33297827.0,33297827,chr6,3.0382800102233887,0.17125999927520752,1.604770004749298
cg24332433,chr17,73092763.0,73092763,chr17,1.9997999668121338,1.2097699642181396,1.6047849655151367
cg20577878,chr16,66880877.0,66880877,chr16,1.1637500524520874,2.045909881591797,1.6048299670219421
cg05964723,chr3,5187523.0,5187523,chr3,0.30223000049591064,2.907560110092163,1.6048950552940369
cg15277511,chr18,46098215.0,46098215,chr18,1.464900016784668,1.7449699640274048,1.6049349904060364
cg09411798,chr3,179323585.0,179323585,chr3,2.4403998851776123,0.7695900201797485,1.6049949526786804
cg10290527,chr8,97644808.0,97644808,chr8,0.43004000186920166,2.7799599170684814,1.6049999594688416
cg07842862,chr2,73072015.0,73072015,chr2,1.7972999811172485,1.4127800464630127,1.6050400137901306
cg01385230,chr8,23457814.0,23457814,chr8,1.1046799421310425,2.105520009994507,1.6050999760627747
cg24634593,chr3,141403054.0,141403054,chr3,1.1046799421310425,2.105520009994507,1.6050999760627747
cg19930420,chr8,73976331.0,73976331,chr8,1.1046799421310425,2.105520009994507,1.6050999760627747
cg15151387,chr12,49059854.0,49059854,chr12,1.1046799421310425,2.105520009994507,1.6050999760627747
cg12513795,chr3,192918349.0,192918349,chr3,1.1046799421310425,2.105520009994507,1.6050999760627747
cg02434316,chr16,15056397.0,15056397,chr16,1.1046799421310425,2.105520009994507,1.6050999760627747
cg06031423,chr22,23717454.0,23717454,chr22,1.1046799421310425,2.105520009994507,1.6050999760627747
cg04778194,chr17,50560046.0,50560046,chr17,0.6007900238037109,2.609489917755127,1.605139970779419
cg18957484,chr12,98644798.0,98644798,chr12,0.16443000733852386,3.045880079269409,1.6051550433039665
cg04209971,chr14,94080641.0,94080641,chr14,0.9378899931907654,2.2726199626922607,1.605254977941513
cg03147210,chr1,151909807.0,151909807,chr1,3.1747100353240967,0.03584999963641167,1.6052800174802542
cg10561067,chr5,179801858.0,179801858,chr5,2.697309970855713,0.5133399963378906,1.6053249835968018
cg16567586,chr15,31870579.0,31870579,chr15,1.335010051727295,1.8756799697875977,1.6053450107574463
cg24358603,chr21,39612625.0,39612625,chr21,3.003580093383789,0.20733000338077545,1.6054550483822823
cg18825076,chr15,78437646.0,78437646,chr15,1.3395800590515137,1.8714799880981445,1.605530023574829
cg01547541,chr2,210171874.0,210171874,chr2,1.3395800590515137,1.8714799880981445,1.605530023574829
cg22285621,chr11,67303850.0,67303850,chr11,1.510159969329834,1.7011300325393677,1.6056450009346008
cg23523648,chr1,65149213.0,65149213,chr1,1.7986799478530884,1.4127800464630127,1.6057299971580505
cg22247194,chr4,6270176.0,6270176,chr4,2.0642099380493164,1.147510051727295,1.6058599948883057
cg05808509,chr11,124622837.0,124622837,chr11,1.567770004272461,1.6440500020980835,1.6059100031852722
cg17470227,chr3,111860703.0,111860703,chr3,1.8224899768829346,1.389449954032898,1.6059699654579163
cg01764020,chr13,37869949.0,37869949,chr13,1.5831600427627563,1.628999948501587,1.6060799956321716
cg23440822,chr3,173584671.0,173584671,chr3,0.6794899702072144,2.5327200889587402,1.6061050295829773
cg16628183,chr11,126586156.0,126586156,chr11,3.1451098918914795,0.06755000352859497,1.6063299477100372
cg02069999,chr6,87473674.0,87473674,chr6,1.744629979133606,1.4681400060653687,1.6063849925994873
cg18561930,chr10,100009525.0,100009525,chr10,1.1670000553131104,2.045909881591797,1.6064549684524536
cg16635274,chr18,46917867.0,46917867,chr18,1.1670000553131104,2.045909881591797,1.6064549684524536
cg24848081,chr12,2004523.0,2004523,chr12,0.04230000078678131,3.1707301139831543,1.6065150573849678
cg20845126,chr12,26938922.0,26938922,chr12,1.7972999811172485,1.4158400297164917,1.6065700054168701
cg05123139,chr15,85379942.0,85379942,chr15,2.5513598918914795,0.6619399785995483,1.606649935245514
cg06664874,chr5,180072303.0,180072303,chr5,2.5513598918914795,0.6619399785995483,1.606649935245514
cg20619067,chr6,168884747.0,168884747,chr6,2.5513598918914795,0.6619399785995483,1.606649935245514
cg19224673,chr16,74296586.0,74296586,chr16,1.9958399534225464,1.217479944229126,1.6066599488258362
cg16977668,chr6,85644190.0,85644190,chr6,1.9910800457000732,1.2222399711608887,1.606660008430481
cg25026703,chr17,80455337.0,80455337,chr17,1.211709976196289,2.0016400814056396,1.6066750288009644
cg05422836,chr8,80894050.0,80894050,chr8,1.211709976196289,2.0016400814056396,1.6066750288009644
cg22337291,chr6,41780062.0,41780062,chr6,0.9811400175094604,2.2322299480438232,1.6066849827766418
cg12960782,chr5,60700627.0,60700627,chr5,2.740959882736206,0.4724699854850769,1.6067149341106415
cg26533595,chr7,49791193.0,49791193,chr7,1.1079399585723877,2.105520009994507,1.6067299842834473
cg24216712,chr19,11640288.0,11640288,chr19,3.0092899799346924,0.20426000654697418,1.6067749932408333
cg17347400,chr20,653199.0,653199,chr20,1.0522300004959106,2.1614699363708496,1.6068499684333801
cg06315390,chr22,45309032.0,45309032,chr22,2.109260082244873,1.1044600009918213,1.6068600416183472
cg22710661,chr11,17389523.0,17389523,chr11,0.6365699768066406,2.5773301124572754,1.606950044631958
cg09974528,chr16,23557463.0,23557463,chr16,0.004509999882429838,3.209429979324341,1.6069699896033853
cg04330628,chr15,43824680.0,43824680,chr15,1.4861400127410889,1.727810025215149,1.606975018978119
cg11279294,chr5,133424099.0,133424099,chr5,2.7744300365448,0.4395900070667267,1.6070100218057632
cg17666539,chr19,7862320.0,7862320,chr19,1.6970700025558472,1.5169800519943237,1.6070250272750854
cg01761409,chr11,88175023.0,88175023,chr11,1.6970700025558472,1.5169800519943237,1.6070250272750854
cg10199164,chr1,26111628.0,26111628,chr1,0.43039000034332275,2.7836999893188477,1.6070449948310852
cg07693238,chr7,99997813.0,99997813,chr7,2.4867899417877197,0.727370023727417,1.6070799827575684
cg08294986,chr11,119356309.0,119356309,chr11,2.288680076599121,0.9256799817085266,1.6071800291538239
cg05700129,chr1,2003685.0,2003685,chr1,2.288680076599121,0.9256799817085266,1.6071800291538239
cg01766882,chr16,85462666.0,85462666,chr16,1.495129942893982,1.7192399501800537,1.6071849465370178
cg05959229,chr16,85462668.0,85462668,chr16,1.495129942893982,1.7192399501800537,1.6071849465370178
cg03828693,chr10,61901926.0,61901926,chr10,3.078089952468872,0.1363299936056137,1.607209973037243
cg25911245,chr6,143511252.0,143511252,chr6,2.0162599086761475,1.198330044746399,1.6072949767112732
cg03529803,chr13,75219927.0,75219927,chr13,2.3989601135253906,0.8158699870109558,1.6074150502681732
cg11516830,chr17,77246867.0,77246867,chr17,2.3989601135253906,0.8158699870109558,1.6074150502681732
cg02510297,chr12,116534478.0,116534478,chr12,2.3989601135253906,0.8158699870109558,1.6074150502681732
cg25221653,chr11,93543425.0,93543425,chr11,1.0465400218963623,2.1685500144958496,1.607545018196106
cg11797092,chr15,83447179.0,83447179,chr15,1.370460033416748,1.844849944114685,1.6076549887657166
cg05955287,chr1,53838306.0,53838306,chr1,1.370460033416748,1.844849944114685,1.6076549887657166
cg27037943,chr1,84506806.0,84506806,chr1,2.1667098999023438,1.0486500263214111,1.6076799631118774
cg07428439,chr17,7915518.0,7915518,chr17,1.7986799478530884,1.4167499542236328,1.6077149510383606
cg02329425,chr10,91410709.0,91410709,chr10,0.9558699727058411,2.259629964828491,1.6077499687671661
cg15862923,chr3,152268899.0,152268899,chr3,0.062369998544454575,3.1533401012420654,1.60785504989326
cg21588998,chr6,14117671.0,14117671,chr6,0.5979999899864197,2.6177399158477783,1.607869952917099
cg05920454,chr12,6201224.0,6201224,chr12,1.1079399585723877,2.1080799102783203,1.608009934425354
cg26533949,chr3,138115395.0,138115395,chr3,0.3430599868297577,2.8730499744415283,1.608054980635643
cg16411541,chr16,48156759.0,48156759,chr16,0.3430599868297577,2.8730499744415283,1.608054980635643
cg03215868,chr9,35604511.0,35604511,chr9,0.43303000926971436,2.783250093460083,1.6081400513648987
cg26990217,chr2,38602813.0,38602813,chr2,0.776419997215271,2.4398999214172363,1.6081599593162537
cg17033047,chr1,110672228.0,110672228,chr1,1.587839961051941,1.628600001335144,1.6082199811935425
cg14797243,chr11,68903959.0,68903959,chr11,1.9599100351333618,1.2565499544143677,1.6082299947738647
cg26485011,chr12,124989050.0,124989050,chr12,0.3435499966144562,2.8730499744415283,1.6082999855279922
cg06251489,chr4,26860360.0,26860360,chr4,1.27292001247406,1.9438400268554688,1.6083800196647644
cg08596000,chr11,104164475.0,104164475,chr11,0.17990000545978546,3.0370700359344482,1.6084850206971169
cg07024017,chr16,569805.0,569805,chr16,3.046639919281006,0.17037999629974365,1.6085099577903748
cg02602455,chr9,36739783.0,36739783,chr9,1.903540015220642,1.3135000467300415,1.6085200309753418
cg23097143,chr19,50836231.0,50836231,chr19,1.903540015220642,1.3135000467300415,1.6085200309753418
cg15804908,chr2,72825616.0,72825616,chr2,2.18641996383667,1.0306999683380127,1.6085599660873413
cg06765321,chr2,69830346.0,69830346,chr2,2.18641996383667,1.0306999683380127,1.6085599660873413
cg24413842,chr7,150514731.0,150514731,chr7,2.8934900760650635,0.3236599862575531,1.6085750311613083
cg01682506,chr14,76956499.0,76956499,chr14,2.971590042114258,0.24586999416351318,1.6087300181388855
cg13916322,chr11,63614255.0,63614255,chr11,2.3532800674438477,0.8643199801445007,1.6088000237941742
cg13533707,chr11,73598241.0,73598241,chr11,0.024219999089837074,3.193619966506958,1.6089199827983975
cg03828939,chr16,2475450.0,2475450,chr16,1.3459700345993042,1.8719199895858765,1.6089450120925903
cg20091107,chr2,38377710.0,38377710,chr2,2.7972099781036377,0.420740008354187,1.6089749932289124
cg24019620,chr10,102450340.0,102450340,chr10,1.5494199991226196,1.6685700416564941,1.6089950203895569
cg01444541,chr11,18698478.0,18698478,chr11,0.23558999598026276,2.9825499057769775,1.6090699508786201
cg08421519,chr13,80339312.0,80339312,chr13,0.16288000345230103,3.0553200244903564,1.6091000139713287
cg10812811,chr20,32483045.0,32483045,chr20,0.8185700178146362,2.399660110473633,1.6091150641441345
cg01295022,chr11,100687915.0,100687915,chr11,0.9456999897956848,2.2726199626922607,1.6091599762439728
cg15927357,chr18,49487529.0,49487529,chr18,2.469170093536377,0.7491499781608582,1.6091600358486176
cg18791121,chr11,7673582.0,7673582,chr11,1.9999699592590332,1.218809962272644,1.6093899607658386
cg07498874,chr1,110035206.0,110035206,chr1,2.5568699836730957,0.6619399785995483,1.609404981136322
cg26193372,chr2,84927011.0,84927011,chr2,2.0948100090026855,1.1240899562835693,1.6094499826431274
cg24106124,chr2,231780603.0,231780603,chr2,1.5172699689865112,1.7016799449920654,1.6094749569892883
cg18900669,chr17,7579137.0,7579137,chr17,1.5172699689865112,1.7016799449920654,1.6094749569892883
cg02787306,chr17,36601533.0,36601533,chr17,0.4041599929332733,2.814929962158203,1.6095449775457382
cg18520141,chr19,54200821.0,54200821,chr19,0.5917699933052063,2.6274399757385254,1.6096049845218658
cg26145832,chr1,11934360.0,11934360,chr1,1.6022299528121948,1.6171000003814697,1.6096649765968323
cg15936676,chr12,110468981.0,110468981,chr12,2.4138998985290527,0.8055700063705444,1.6097349524497986
cg26872157,chr8,119874659.0,119874659,chr8,2.2428998947143555,0.9765899777412415,1.6097449362277985
cg01270033,chr16,14071199.0,14071199,chr16,0.10700000077486038,3.1126699447631836,1.609834972769022
cg03599729,chr2,199955501.0,199955501,chr2,0.4417800009250641,2.7779300212860107,1.6098550111055374
cg04367351,chr2,160062163.0,160062163,chr2,0.5027499794960022,2.717099905014038,1.6099249422550201
cg12798700,chr6,125301841.0,125301841,chr6,0.5027499794960022,2.717099905014038,1.6099249422550201
cg21189727,chr8,67028714.0,67028714,chr8,1.7960799932479858,1.4237699508666992,1.6099249720573425
cg06114456,chr16,3123973.0,3123973,chr16,2.2066400051116943,1.0132399797439575,1.609939992427826
cg21887111,chr13,25287710.0,25287710,chr13,1.022070050239563,2.1978800296783447,1.6099750399589539
cg06945625,chr6,2971949.0,2971949,chr6,1.022070050239563,2.1978800296783447,1.6099750399589539
cg23179181,chr17,29618442.0,29618442,chr17,1.7519700527191162,1.4681400060653687,1.6100550293922424
cg04441267,chr13,26222435.0,26222435,chr13,1.7519700527191162,1.4681400060653687,1.6100550293922424
cg02085891,chr1,9196805.0,9196805,chr1,2.5199499130249023,0.7002400159835815,1.610094964504242
cg08432650,chr20,44475833.0,44475833,chr20,2.8201398849487305,0.400160014629364,1.6101499497890472
cg27539627,chr3,122794217.0,122794217,chr3,0.2594299912452698,2.9612300395965576,1.6103300154209137
cg19864416,chr19,41994020.0,41994020,chr19,1.2845699787139893,1.9361499547958374,1.6103599667549133
cg20236013,chr3,23204255.0,23204255,chr3,2.832890033721924,0.38782998919487,1.610360011458397
cg27599958,chr6,53348229.0,53348229,chr6,0.8171899914741516,2.403830051422119,1.6105100214481354
cg12323884,chr15,70100522.0,70100522,chr15,1.7972999811172485,1.4237699508666992,1.6105349659919739
cg09706029,chr6,33298311.0,33298311,chr6,1.7972999811172485,1.4237699508666992,1.6105349659919739
cg27214030,chr6,30690525.0,30690525,chr6,2.1359500885009766,1.0853699445724487,1.6106600165367126
cg01933235,chr17,7614372.0,7614372,chr17,2.5465500354766846,0.6748899817466736,1.610720008611679
cg10972821,chr17,57085850.0,57085850,chr17,1.4175599813461304,1.804260015487671,1.6109099984169006
cg20913106,chr8,38467003.0,38467003,chr8,0.5383599996566772,2.683540105819702,1.6109500527381897
cg17544691,chr12,10723462.0,10723462,chr12,0.9492899775505066,2.2726199626922607,1.6109549701213837
cg24747565,chr1,227318319.0,227318319,chr1,0.48232001066207886,2.7397398948669434,1.611029952764511
cg07226980,chr1,227318317.0,227318317,chr1,0.48232001066207886,2.7397398948669434,1.611029952764511
cg12142354,chr12,108339497.0,108339497,chr12,2.721479892730713,0.5006099939346313,1.6110449433326721
cg04396791,chr11,70662074.0,70662074,chr11,2.4867899417877197,0.7354599833488464,1.611124962568283
cg04364504,chr16,58001293.0,58001293,chr16,0.47870999574661255,2.7435600757598877,1.6111350357532501
cg21308365,chr6,118710235.0,118710235,chr6,0.8148400187492371,2.407480001449585,1.611160010099411
cg18780412,chr3,180037297.0,180037297,chr3,0.8185700178146362,2.403830051422119,1.6112000346183777
cg22131799,chr6,32972034.0,32972034,chr6,0.060759998857975006,3.1616599559783936,1.6112099774181843
