,prc2
cg13853159,0.8694720268249512
cg13854663,1.2292499542236328
cg13856299,0.05996359884738922
cg13862711,0.44972699880599976
cg13862983,0.05996359884738922
cg13866150,0.2998180091381073
cg13868888,0.3597809970378876
cg13876637,0.329800009727478
cg13884249,0.9594169855117798
cg13884903,0.7495449781417847
cg13888600,0.7195630073547363
cg13895439,0.3597809970378876
cg13895665,0.7495449781417847
cg13895857,0.2698360085487366
cg13896796,0.08994530141353607
cg13906190,0.6296169757843018
cg13907558,0.2998180091381073
cg13909487,0.08994530141353607
cg13910855,0.11992699652910233
cg13915277,0.02998179942369461
cg13916266,0.05996359884738922
cg13916600,0.02998179942369461
cg13922970,0.05996359884738922
cg13927500,0.05996359884738922
cg13935507,0.6895809769630432
cg13940339,0.02998179942369461
cg13940770,0.5996360182762146
cg13944639,0.8394899964332581
cg13944966,0.02998179942369461
cg13953571,0.08994530141353607
cg13964487,0.08994530141353607
cg13965682,0.44972699880599976
cg13967780,0.11992699652910233
cg13970807,0.50968998670578
cg13972970,0.08994530141353607
cg13978325,0.50968998670578
cg13978957,0.8694720268249512
cg13984351,0.3597809970378876
cg13984808,0.3897629976272583
cg13985448,1.858870029449463
cg13987551,0.329800009727478
cg13993270,0.11992699652910233
cg13996934,0.17989100515842438
cg14001847,1.1393100023269653
cg14002474,0.02998179942369461
cg14002724,0.5396720170974731
cg14007606,0.08994530141353607
cg14012220,0.02998179942369461
cg14012259,0.3597809970378876
cg14012997,0.2998180091381073
cg14015282,0.8095080256462097
cg14017612,0.3597809970378876
cg14019317,0.7795259952545166
cg14023813,0.11992699652910233
cg14029538,0.02998179942369461
cg14030336,0.14990900456905365
cg14036868,0.05996359884738922
cg14037413,0.14990900456905365
cg14040266,0.05996359884738922
cg14043044,0.9893990159034729
cg14045036,0.02998179942369461
cg14045854,0.7795259952545166
cg14054095,0.08994530141353607
cg14056866,0.05996359884738922
cg14057581,0.11992699652910233
cg14059420,0.41974499821662903
cg14060906,0.08994530141353607
cg14063008,0.11992699652910233
cg14073661,1.01937997341156
cg14073813,0.11992699652910233
cg14080371,0.6296169757843018
cg14082875,0.8694720268249512
cg14084684,0.17989100515842438
cg14085358,0.9594169855117798
cg14096331,0.3597809970378876
cg14097115,0.14990900456905365
cg14102390,0.08994530141353607
cg14102676,0.8394899964332581
cg14102777,0.14990900456905365
cg14104121,0.329800009727478
cg14110865,0.17989100515842438
cg14115130,0.02998179942369461
cg14115575,0.05996359884738922
cg14123622,1.3791600465774536
cg14139150,0.8994529843330383
cg14139870,1.1093300580978394
cg14140197,0.05996359884738922
cg14147790,0.20987200736999512
cg14153842,0.44972699880599976
cg14154885,0.05996359884738922
cg14155483,1.01937997341156
cg14159149,0.2698360085487366
cg14161220,0.7195630073547363
cg14162013,0.23985399305820465
cg14172937,0.3897629976272583
cg14173412,0.11992699652910233
cg14176207,0.08994530141353607
cg14189107,0.14990900456905365
cg14190856,0.8994529843330383
cg14191120,0.05996359884738922
cg14193568,0.4797079861164093
cg14204791,0.08994530141353607
cg14205016,0.50968998670578
cg14206958,0.02998179942369461
cg14208910,0.02998179942369461
cg14212534,0.6595990061759949
cg14215583,0.23985399305820465
cg14219291,0.14990900456905365
cg14221098,0.6895809769630432
cg14222211,0.11992699652910233
cg14233818,1.1093300580978394
cg14238615,0.6296169757843018
cg14240475,0.44972699880599976
cg14241460,0.14990900456905365
cg14247424,0.08994530141353607
cg14252141,0.5996360182762146
cg14255842,0.05996359884738922
cg14258341,0.6895809769630432
cg14259514,0.9594169855117798
cg14261840,0.6895809769630432
cg14270348,0.44972699880599976
cg14270451,0.05996359884738922
cg14271389,0.3897629976272583
cg14273280,0.08994530141353607
cg14278050,0.08994530141353607
cg14278713,0.08994530141353607
cg14279547,0.02998179942369461
cg14280211,0.14990900456905365
cg14292251,0.05996359884738922
cg14293478,0.6895809769630432
cg14295283,0.02998179942369461
cg14296129,0.02998179942369461
cg14297772,0.6895809769630432
cg14302062,0.2698360085487366
cg14306812,0.05996359884738922
cg14314614,0.11992699652910233
cg14319933,0.02998179942369461
cg14322287,0.23985399305820465
cg14329189,0.3897629976272583
cg14333709,0.5696539878845215
cg14334315,0.08994530141353607
cg14350002,0.2998180091381073
cg14355611,0.329800009727478
cg14361911,0.20987200736999512
cg14363797,0.02998179942369461
cg14371358,0.41974499821662903
cg14375000,0.41974499821662903
cg14380464,0.02998179942369461
cg14387043,1.1692899465560913
cg14395491,0.20987200736999512
cg14396426,0.3597809970378876
cg14399645,0.11992699652910233
cg14403768,0.9294350147247314
cg14405266,0.05996359884738922
cg14405497,0.05996359884738922
cg14405944,0.05996359884738922
cg14406300,0.11992699652910233
cg14415958,0.08994530141353607
cg14421309,0.5396720170974731
cg14422733,1.1692899465560913
cg14424049,0.2998180091381073
cg14427821,0.329800009727478
cg14428543,0.44972699880599976
cg14440112,0.4797079861164093
cg14448621,0.41974499821662903
cg14449811,0.05996359884738922
cg14451207,0.3597809970378876
cg14456915,1.01937997341156
cg14457603,0.6895809769630432
cg14458992,0.02998179942369461
cg14459747,0.6595990061759949
cg14462513,0.8394899964332581
cg14464509,0.4797079861164093
cg14465076,0.8394899964332581
cg14467787,0.8095080256462097
cg14471793,0.08994530141353607
cg14472440,0.05996359884738922
cg14473568,0.05996359884738922
cg14477590,0.14990900456905365
cg14483235,0.8994529843330383
cg14486049,0.14990900456905365
cg14486921,0.2698360085487366
cg14490761,0.02998179942369461
cg14490946,0.2998180091381073
cg14494918,0.20987200736999512
cg14497492,0.11992699652910233
cg14498322,0.02998179942369461
cg14502980,0.02998179942369461
cg14503550,1.319200038909912
cg14509271,0.41974499821662903
cg14517089,0.05996359884738922
cg14518762,0.02998179942369461
cg14522627,1.7689199447631836
cg14523578,0.08994530141353607
cg14523803,0.2998180091381073
cg14530830,0.41974499821662903
cg14532282,0.20987200736999512
cg14536337,0.08994530141353607
cg14536909,0.6895809769630432
cg14540643,0.7495449781417847
cg14548334,0.08994530141353607
cg14548925,0.14990900456905365
cg14550267,0.05996359884738922
cg14550429,1.7089600563049316
cg14551571,0.2998180091381073
cg14551953,0.05996359884738922
cg14553312,0.17989100515842438
cg14556189,0.3597809970378876
cg14556531,0.7495449781417847
cg14562454,0.08994530141353607
cg14569439,0.8694720268249512
cg14577476,0.11992699652910233
cg14580567,0.4797079861164093
cg14590188,0.11992699652910233
cg14599908,0.3597809970378876
cg14600868,0.08994530141353607
cg14603406,0.11992699652910233
cg14603958,0.5396720170974731
cg14609865,0.17989100515842438
cg14610189,0.3597809970378876
cg14614737,0.3597809970378876
cg14619985,0.3897629976272583
cg14623239,0.08994530141353607
cg14625788,0.50968998670578
cg14627743,0.8095080256462097
cg14627911,0.5696539878845215
cg14629221,0.08994530141353607
cg14633509,0.20987200736999512
cg14633938,0.05996359884738922
cg14644523,0.20987200736999512
cg14654506,0.08994530141353607
cg14656600,0.02998179942369461
cg14660630,0.6595990061759949
cg14667871,0.4797079861164093
cg14672910,0.9893990159034729
cg14678895,0.02998179942369461
cg14684436,0.23985399305820465
cg14685498,0.05996359884738922
cg14689355.1,0.20987200736999512
cg14689355.2,0.20987200736999512
cg14691624,0.05996359884738922
cg14700821,0.05996359884738922
cg14702498,0.7195630073547363
cg14705099,0.2998180091381073
cg14707052,0.11992699652910233
cg14715280,0.08994530141353607
cg14720152,0.5996360182762146
cg14723090,0.14990900456905365
cg14727354,0.4797079861164093
cg14730452,0.02998179942369461
cg14732096,0.08994530141353607
cg14734033,0.05996359884738922
cg14737427,0.7795259952545166
cg14738500,0.8994529843330383
cg14741527,1.4691100120544434
cg14741707,0.50968998670578
cg14741939,0.2998180091381073
cg14745871,0.11992699652910233
cg14747322,0.02998179942369461
cg14751398,0.11992699652910233
cg14778330,0.02998179942369461
cg14781469,0.9294350147247314
cg14783285,0.4797079861164093
cg14800351,0.3897629976272583
cg14807945,0.05996359884738922
cg14812516,0.3897629976272583
cg14814195,1.1992700099945068
cg14817080,0.3597809970378876
cg14821110,0.11992699652910233
cg14825374,0.8694720268249512
cg14830088,0.08994530141353607
cg14830513,0.08994530141353607
cg14833518,0.50968998670578
cg14839559,0.20987200736999512
cg14844451,0.08994530141353607
cg14848832,0.08994530141353607
cg14850368,0.6595990061759949
cg14858768,0.02998179942369461
cg14859805,0.05996359884738922
cg14862177,0.14990900456905365
cg14865782,0.7795259952545166
cg14877464,0.41974499821662903
cg14877465,0.14990900456905365
cg14878651,0.3897629976272583
cg14880272,0.8394899964332581
cg14883247,0.02998179942369461
cg14883717,0.20987200736999512
cg14885144,0.05996359884738922
cg14890310,0.20987200736999512
cg14891195,0.14990900456905365
cg14892771,0.05996359884738922
cg14902107,0.3597809970378876
cg14907393,0.50968998670578
cg14907557,1.2292499542236328
cg14914422,0.8394899964332581
cg14919591,0.14990900456905365
cg14922886,1.2592300176620483
cg14925722,0.17989100515842438
cg14935662,0.3597809970378876
cg14940373,0.6595990061759949
cg14945523,0.5396720170974731
cg14946072,0.08994530141353607
cg14947020,0.17989100515842438
cg14951474,0.329800009727478
cg14956645,0.6595990061759949
cg14956793,0.05996359884738922
cg14961949,0.7495449781417847
cg14963014,0.5996360182762146
cg14973588,0.5396720170974731
cg14980708,1.2292499542236328
cg14980868,0.3897629976272583
cg14986844,0.5396720170974731
cg14991183,0.08994530141353607
cg14991487,1.0493600368499756
cg14992209,1.0793399810791016
cg14994401,0.8095080256462097
cg15003065,0.20987200736999512
cg15004491,0.08994530141353607
cg15007639,0.05996359884738922
cg15008665,0.02998179942369461
cg15012446,0.6296169757843018
cg15012766,0.2998180091381073
cg15026078,1.2592300176620483
cg15028514,1.1992700099945068
cg15031516,0.11992699652910233
cg15032244,0.6595990061759949
cg15036140,0.05996359884738922
cg15043841,0.2698360085487366
cg15044168,0.23985399305820465
cg15046169,0.02998179942369461
cg15049570,0.02998179942369461
cg15050504,0.11992699652910233
cg15051960,1.0793399810791016
cg15052029,0.05996359884738922
cg15052056,0.6296169757843018
cg15055182,1.1093300580978394
cg15055738,0.05996359884738922
cg15060270,0.11992699652910233
cg15062281,0.08994530141353607
cg15063099,0.11992699652910233
cg15074930,0.08994530141353607
cg15075184,0.2998180091381073
cg15091323,0.50968998670578
cg15094970,0.08994530141353607
cg15100050,0.02998179942369461
cg15109221,0.08994530141353607
cg15122264,0.02998179942369461
cg15124968,0.14990900456905365
cg15129083,0.8095080256462097
cg15147429,0.9594169855117798
cg15147458,0.08994530141353607
cg15154755,0.7795259952545166
cg15157840,0.2998180091381073
cg15159280,0.05996359884738922
cg15162620,0.05996359884738922
cg15164437,0.02998179942369461
cg15170459,0.23985399305820465
cg15171944,0.02998179942369461
cg15177237,0.08994530141353607
cg15185648,0.02998179942369461
cg15186385,0.11992699652910233
cg15187227,0.2698360085487366
cg15188010,1.1393100023269653
cg15189202,0.08994530141353607
cg15189866,0.02998179942369461
cg15195246,0.02998179942369461
cg15197087,0.02998179942369461
cg15211731,0.6595990061759949
cg15214797,0.05996359884738922
cg15216075,0.05996359884738922
cg15218912,0.20987200736999512
cg15219830,0.5396720170974731
cg15221004,1.4391299486160278
cg15224658,0.11992699652910233
cg15228986,0.05996359884738922
cg15229894,1.1692899465560913
cg15233711,0.02998179942369461
cg15239238,0.6895809769630432
cg15240455,0.08994530141353607
cg15242494,0.05996359884738922
cg15253243,0.08994530141353607
cg15258337,0.08994530141353607
cg15264681,0.23985399305820465
cg15265788,1.01937997341156
cg15273822,0.17989100515842438
cg15279950,0.7495449781417847
cg15286080,0.08994530141353607
cg15287456,0.17989100515842438
cg15290841,0.08994530141353607
cg15292174,0.14990900456905365
cg15292196,0.6895809769630432
cg15297110,0.9594169855117798
cg15298164,0.5996360182762146
cg15302547,0.05996359884738922
cg15304357,0.7495449781417847
cg15306097,1.2892199754714966
cg15308481,0.5696539878845215
cg15309974,0.3597809970378876
cg15315710,0.5696539878845215
cg15325057,0.02998179942369461
cg15325373,0.7795259952545166
cg15328344,0.20987200736999512
cg15330117,0.8394899964332581
cg15334728,1.01937997341156
cg15336560,0.02998179942369461
cg15338129,0.11992699652910233
cg15338812,1.4691100120544434
cg15353421,1.1393100023269653
cg15353626,0.17989100515842438
cg15358663,0.2998180091381073
cg15362955,0.02998179942369461
cg15368026,0.3597809970378876
cg15377518,0.11992699652910233
cg15385409,0.6895809769630432
cg15402853,0.05996359884738922
cg15403466,0.6595990061759949
cg15406261,0.23985399305820465
cg15411810,0.44972699880599976
cg15412759,0.6296169757843018
cg15416032,0.05996359884738922
cg15416058,0.329800009727478
cg15416233,1.2292499542236328
cg15425194,0.44972699880599976
cg15425233,0.6296169757843018
cg15426572,0.17989100515842438
cg15426639,0.14990900456905365
cg15431157,1.1093300580978394
cg15436708,0.14990900456905365
cg15439059,0.14990900456905365
cg15440561,0.02998179942369461
cg15443205,0.08994530141353607
cg15443969,0.05996359884738922
cg15444788,0.3897629976272583
cg15447184,1.01937997341156
cg15447614,0.23985399305820465
cg15456045,0.08994530141353607
cg15456301,0.7495449781417847
cg15463769,0.05996359884738922
cg15463975,0.8994529843330383
cg15468631,1.4391299486160278
cg15471499,0.6895809769630432
cg15471501,0.17989100515842438
cg15472612,0.4797079861164093
cg15474859,0.05996359884738922
cg15478432,0.11992699652910233
cg15486794,0.3897629976272583
cg15488194,0.02998179942369461
cg15512297,0.7795259952545166
cg15513402,0.6595990061759949
cg15517120,1.4091399908065796
cg15517131,0.14990900456905365
cg15523513,0.11992699652910233
cg15524243,0.08994530141353607
cg15529327,0.05996359884738922
cg15538708,0.05996359884738922
cg15542784,0.4797079861164093
cg15545854,0.02998179942369461
cg15548222,0.05996359884738922
cg15555425,1.2892199754714966
cg15566115,0.8694720268249512
cg15568214,0.3597809970378876
cg15571405,0.14990900456905365
cg15572610,0.3597809970378876
cg15574290,0.05996359884738922
cg15578835,0.7795259952545166
cg15581954,0.6296169757843018
cg15583022,0.02998179942369461
cg15585036,1.2292499542236328
cg15587737,0.3897629976272583
cg15592596,0.3597809970378876
cg15597107,0.3897629976272583
cg15598853,0.08994530141353607
cg15600395,0.08994530141353607
cg15602590,0.08994530141353607
cg15605991,0.5396720170974731
cg15608939,0.329800009727478
cg15611903,0.17989100515842438
cg15618712,0.5396720170974731
cg15622040,0.08994530141353607
cg15628325,0.6595990061759949
cg15629154,0.8694720268249512
cg15631690,0.20987200736999512
cg15632198,0.17989100515842438
cg15639581,0.08994530141353607
cg15642312,0.08994530141353607
cg15650356,1.2292499542236328
cg15651233,0.44972699880599976
cg15652120,0.14990900456905365
cg15658846,0.02998179942369461
cg15658912,0.05996359884738922
cg15659936,0.5696539878845215
cg15664975,0.11992699652910233
cg15667675,0.05996359884738922
cg15667750,0.02998179942369461
cg15675960,0.8694720268249512
cg15680017,0.02998179942369461
cg15684287,0.9294350147247314
cg15685296,1.01937997341156
cg15686078,0.14990900456905365
cg15693507,0.3897629976272583
cg15694685,0.5396720170974731
cg15696611,0.05996359884738922
cg15697185,0.2698360085487366
cg15700006,0.20987200736999512
cg15700165,1.2592300176620483
cg15700171,0.11992699652910233
cg15701281,0.05996359884738922
cg15701937,0.8994529843330383
cg15708373,0.14990900456905365
cg15709925,0.11992699652910233
cg15710854,0.05996359884738922
cg15712135,1.2292499542236328
cg15713630,0.4797079861164093
cg15723244,1.1093300580978394
cg15726426,0.8394899964332581
cg15735984,0.5996360182762146
cg15738808,1.1692899465560913
cg15739295,0.02998179942369461
cg15746488,0.02998179942369461
cg15747130,0.08994530141353607
cg15751165,1.2292499542236328
cg15755084,1.0493600368499756
cg15761219,0.08994530141353607
cg15762733,0.17989100515842438
cg15771070,0.2998180091381073
cg15772669,0.4797079861164093
cg15773704,0.5996360182762146
cg15776582,0.11992699652910233
cg15781723,0.329800009727478
cg15785105,0.6296169757843018
cg15790852,0.11992699652910233
cg15791636,0.17989100515842438
cg15794906,0.5696539878845215
cg15795724,0.2998180091381073
cg15804503,0.08994530141353607
cg15809618,0.8394899964332581
cg15810551,0.329800009727478
cg15823859,0.329800009727478
cg15831769,0.08994530141353607
cg15834661,0.08994530141353607
cg15836647,1.1093300580978394
cg15840551,0.6595990061759949
cg15841408,0.6595990061759949
cg15842967,0.08994530141353607
cg15844104,0.9893990159034729
cg15845068,0.11992699652910233
cg15845242,0.5996360182762146
cg15855274,1.0493600368499756
cg15855498,0.11992699652910233
cg15863527,0.02998179942369461
cg15866649,0.5996360182762146
cg15867942,0.7195630073547363
cg15868686,0.05996359884738922
cg15886974,0.11992699652910233
cg15889617,0.02998179942369461
cg15900573,0.02998179942369461
cg15903069,0.17989100515842438
cg15912314,0.3597809970378876
cg15912797,0.17989100515842438
cg15913680,0.329800009727478
cg15915304,0.5696539878845215
cg15917885,0.08994530141353607
cg15925255,0.11992699652910233
cg15932297,0.3597809970378876
cg15938865,0.02998179942369461
cg15943628,0.02998179942369461
cg15944174,0.05996359884738922
cg15944967,0.2998180091381073
cg15950348,0.2998180091381073
cg15951691,0.08994530141353607
cg15952588,0.11992699652910233
cg15955271,1.01937997341156
cg15956344,1.2892199754714966
cg15957055,0.3597809970378876
cg15958792,1.1692899465560913
cg15961679,0.3597809970378876
cg15966286,0.05996359884738922
cg15967225,0.05996359884738922
cg15969104,0.7795259952545166
cg15973496,0.44972699880599976
cg15976440,0.08994530141353607
cg15977208,0.02998179942369461
cg15980492,0.08994530141353607
cg15991909,0.02998179942369461
cg15993931,0.08994530141353607
cg15997398,0.6895809769630432
cg16006022,1.4091399908065796
cg16018243,0.2698360085487366
cg16022461,0.3897629976272583
cg16023422,0.3897629976272583
cg16024222,0.23985399305820465
cg16032050,0.4797079861164093
cg16034279,0.02998179942369461
cg16036718,1.2292499542236328
cg16038896,0.05996359884738922
cg16043070,0.6296169757843018
cg16046465,0.17989100515842438
cg16047215,0.9893990159034729
cg16057023,0.02998179942369461
cg16062897,0.5696539878845215
cg16065650,0.05996359884738922
cg16065693,0.08994530141353607
cg16071226,0.50968998670578
cg16072061,0.08994530141353607
cg16083580,1.7989100217819214
cg16095149,0.50968998670578
cg16097670,0.6296169757843018
cg16101094,0.2998180091381073
cg16105958,0.4797079861164093
cg16108207,0.02998179942369461
cg16109955,0.11992699652910233
cg16111239,0.2998180091381073
cg16111936,0.6595990061759949
cg16113298,0.7795259952545166
cg16118889,0.2698360085487366
cg16121540,0.05996359884738922
cg16124154,0.23985399305820465
cg16134607,0.02998179942369461
cg16134975,1.5590499639511108
cg16139811,0.08994530141353607
cg16145518,0.05996359884738922
cg16150634,0.3897629976272583
cg16163981,0.6595990061759949
cg16166604,0.5996360182762146
cg16175000,0.41974499821662903
cg16177888,1.1992700099945068
cg16181889,0.3897629976272583
cg16184756,0.9294350147247314
cg16184782,0.9594169855117798
cg16193928,0.02998179942369461
cg16197002,0.7795259952545166
cg16198067,0.02998179942369461
cg16201546,0.05996359884738922
cg16208240,0.4797079861164093
cg16208700,0.11992699652910233
cg16214654,0.11992699652910233
cg16218522,0.05996359884738922
cg16238815,0.329800009727478
cg16238837,0.5696539878845215
cg16241714,0.2698360085487366
cg16253259,0.44972699880599976
cg16258309,0.7495449781417847
cg16259859,0.08994530141353607
cg16263101,1.0493600368499756
cg16264705,0.11992699652910233
cg16273620,0.11992699652910233
cg16278638,0.11992699652910233
cg16278770,0.14990900456905365
cg16283205,0.02998179942369461
cg16285232,0.3597809970378876
cg16287710,0.9893990159034729
cg16292832,0.05996359884738922
cg16295770,0.44972699880599976
cg16296826,0.3897629976272583
cg16299341,0.08994530141353607
cg16300531,0.11992699652910233
cg16302658,0.329800009727478
cg16305769,0.05996359884738922
cg16309013,0.8394899964332581
cg16313026,0.6895809769630432
cg16316961,0.4797079861164093
cg16317038,0.17989100515842438
cg16317742,0.05996359884738922
cg16318223,0.2698360085487366
cg16323498,0.14990900456905365
cg16325432,0.41974499821662903
cg16328413,0.9294350147247314
cg16333249,0.02998179942369461
cg16333451,0.02998179942369461
cg16342115,0.41974499821662903
cg16355947,1.1393100023269653
cg16356803,0.8095080256462097
cg16357953,0.8994529843330383
cg16359550,0.23985399305820465
cg16361331,0.2998180091381073
cg16367989,0.4797079861164093
cg16375215,0.02998179942369461
cg16376499,0.08994530141353607
cg16377657,0.9893990159034729
cg16390009,1.319200038909912
cg16390723,0.05996359884738922
cg16390944,0.14990900456905365
cg16391501,0.11992699652910233
cg16400495,0.23985399305820465
cg16427848,0.02998179942369461
cg16433156,0.3597809970378876
cg16434636,0.17989100515842438
cg16434657,0.9294350147247314
cg16435898,0.7195630073547363
cg16446343,0.4797079861164093
cg16447012,0.9294350147247314
cg16448606,0.02998179942369461
cg16450419,0.08994530141353607
cg16459382,0.05996359884738922
cg16468500,0.8095080256462097
cg16468976,0.20987200736999512
cg16485615,0.3897629976272583
cg16486681,0.05996359884738922
cg16487351,0.20987200736999512
cg16495265,0.8694720268249512
cg16496042,0.05996359884738922
cg16501572,0.08994530141353607
cg16512330,0.08994530141353607
cg16513896,0.08994530141353607
cg16514315,0.7195630073547363
cg16518772,0.02998179942369461
cg16524605,0.08994530141353607
cg16524762,0.11992699652910233
cg16524928,1.2892199754714966
cg16525542,0.14990900456905365
cg16528216,0.08994530141353607
cg16540891,0.02998179942369461
cg16541327,0.02998179942369461
cg16546279,0.14990900456905365
cg16553929,0.05996359884738922
cg16554811,0.08994530141353607
cg16556111,0.5396720170974731
cg16561874,0.11992699652910233
cg16565701,0.02998179942369461
cg16566272,0.5396720170974731
cg16573309,0.4797079861164093
cg16575904,0.23985399305820465
cg16576961,0.05996359884738922
cg16588616,0.11992699652910233
cg16590183,0.11992699652910233
cg16590288,0.14990900456905365
cg16593601,0.02998179942369461
cg16594733,0.2698360085487366
cg16597508,0.11992699652910233
cg16602490,0.2698360085487366
cg16602661,0.8095080256462097
cg16605861,0.3597809970378876
cg16611537,0.14990900456905365
cg16614832,0.5996360182762146
cg16616888,0.23985399305820465
cg16626387,0.11992699652910233
cg16628256,1.5890300273895264
cg16636527,0.05996359884738922
cg16644469,0.05996359884738922
cg16647935,0.9294350147247314
cg16659834,0.02998179942369461
cg16670181,1.4391299486160278
cg16670979,0.08994530141353607
cg16679083,0.2998180091381073
cg16680249,0.7795259952545166
cg16688207,0.8394899964332581
cg16691593,0.8694720268249512
cg16692317,0.8994529843330383
cg16696711,0.05996359884738922
cg16697786,1.01937997341156
cg16697952,0.8394899964332581
cg16698248,0.05996359884738922
cg16701192,0.5996360182762146
cg16702105,0.7195630073547363
cg16705409,0.11992699652910233
cg16707529,0.7195630073547363
cg16709039,0.2998180091381073
cg16715342,0.05996359884738922
cg16718156,0.08994530141353607
cg16726355,0.23985399305820465
cg16733575,0.20987200736999512
cg16734287,0.8095080256462097
cg16735021,0.05996359884738922
cg16735596,0.02998179942369461
cg16736307,0.329800009727478
cg16744551,0.23985399305820465
cg16747460,0.05996359884738922
cg16748567,0.6895809769630432
cg16754079,0.05996359884738922
cg16756631,1.1393100023269653
cg16761811,0.6296169757843018
cg16767361,0.02998179942369461
cg16771805,0.05996359884738922
cg16772140,0.23985399305820465
cg16775971,0.9294350147247314
cg16776319,0.17989100515842438
cg16786028,0.11992699652910233
cg16786246,0.08994530141353607
cg16787065,0.8694720268249512
cg16788303,0.2998180091381073
cg16789563,0.14990900456905365
cg16789680,0.7195630073547363
cg16807187,1.1692899465560913
cg16809235,0.11992699652910233
cg16810000,0.6895809769630432
cg16812753,0.5696539878845215
cg16822914,0.08994530141353607
cg16825428,0.14990900456905365
cg16830078,0.02998179942369461
cg16831573,1.349179983139038
cg16835578,0.05996359884738922
cg16842643,0.05996359884738922
cg16848873,0.2998180091381073
cg16852837,0.08994530141353607
cg16853731,0.7195630073547363
cg16861192,0.14990900456905365
cg16865908,0.02998179942369461
cg16869898,1.5890300273895264
cg16872560,0.05996359884738922
cg16873877,0.50968998670578
cg16882804,0.9594169855117798
cg16886381,0.05996359884738922
cg16887177,0.6296169757843018
cg16888523,0.05996359884738922
cg16895007,0.8994529843330383
cg16900594,0.2698360085487366
cg16903788,0.02998179942369461
cg16904737,0.8095080256462097
cg16905926,0.02998179942369461
cg16906822,0.23985399305820465
cg16911392,0.2698360085487366
cg16913798,0.08994530141353607
cg16925284,0.02998179942369461
cg16931675,0.11992699652910233
cg16934808,1.2892199754714966
cg16938744,0.11992699652910233
cg16949290,0.7795259952545166
cg16951263,0.41974499821662903
cg16960148,0.14990900456905365
cg16965558,0.8694720268249512
cg16969806,0.17989100515842438
cg16973342,0.05996359884738922
cg16976603,0.05996359884738922
cg16978019,0.7195630073547363
cg16990073,0.11992699652910233
cg16991239,0.05996359884738922
cg16994460,0.7795259952545166
cg16995119,1.2292499542236328
cg16995983,1.3791600465774536
cg16997055,0.20987200736999512
cg16997290,0.329800009727478
cg17002390,0.20987200736999512
cg17006779,0.05996359884738922
cg17010745,0.50968998670578
cg17011403,0.5696539878845215
cg17025275,0.20987200736999512
cg17025741,0.08994530141353607
cg17026220,0.6895809769630432
cg17028783,0.05996359884738922
cg17029750,0.11992699652910233
cg17037231,0.23985399305820465
cg17045742,0.05996359884738922
cg17049500,0.05996359884738922
cg17049911,0.14990900456905365
cg17056827,0.02998179942369461
cg17057912,0.41974499821662903
cg17058166,0.08994530141353607
cg17061244,0.3897629976272583
cg17063148,0.7795259952545166
cg17064328,1.0493600368499756
cg17069848,0.05996359884738922
cg17080525,0.50968998670578
cg17081575,0.14990900456905365
cg17081589,0.02998179942369461
cg17095319,0.20987200736999512
cg17096775,0.05996359884738922
cg17100154,0.08994530141353607
cg17100218,0.4797079861164093
cg17109871,0.02998179942369461
cg17118421,0.5996360182762146
cg17122748,0.9594169855117798
cg17127214,0.41974499821662903
cg17136263,0.17989100515842438
cg17145918,0.02998179942369461
cg17152918,0.50968998670578
cg17153727,0.44972699880599976
cg17154022,0.02998179942369461
cg17162474,0.02998179942369461
cg17165193,0.4797079861164093
cg17173497,0.05996359884738922
cg17176038,0.8394899964332581
cg17177455,1.2892199754714966
cg17183991,1.6190199851989746
cg17185595,0.14990900456905365
cg17185663,0.08994530141353607
cg17188793,0.17989100515842438
cg17189003,0.02998179942369461
cg17201550,0.9594169855117798
cg17201740,0.9594169855117798
cg17205649,0.05996359884738922
cg17208028,0.02998179942369461
cg17216399,0.05996359884738922
cg17218628,0.9594169855117798
cg17219472,0.08994530141353607
cg17224602,0.02998179942369461
cg17225945,0.9594169855117798
cg17231542,0.23985399305820465
cg17239331,1.349179983139038
cg17242867,0.6595990061759949
cg17247114,0.6296169757843018
cg17247426,0.3897629976272583
cg17257373,0.05996359884738922
cg17261277,0.08994530141353607
cg17261968,0.2698360085487366
cg17271471,0.08994530141353607
cg17273372,0.08994530141353607
cg17276603,0.08994530141353607
cg17278116,0.02998179942369461
cg17284641,0.02998179942369461
cg17297996,1.1992700099945068
cg17298239,0.11992699652910233
cg17307267,1.319200038909912
cg17312451,0.08994530141353607
cg17314597,0.20987200736999512
cg17317429,0.7795259952545166
cg17318138,0.23985399305820465
cg17318899,0.05996359884738922
cg17322734,0.7495449781417847
cg17325863,0.02998179942369461
cg17326640,0.41974499821662903
cg17331461,0.14990900456905365
cg17331712,0.05996359884738922
cg17337660,0.3597809970378876
cg17349389,0.8394899964332581
cg17354252,0.02998179942369461
cg17356865,0.11992699652910233
cg17359136,0.02998179942369461
cg17360722,0.02998179942369461
cg17363349,1.1393100023269653
cg17378114,0.5996360182762146
cg17379674,0.02998179942369461
cg17381581,0.02998179942369461
cg17389888,0.9294350147247314
cg17397945,0.8394899964332581
cg17404915,0.6595990061759949
cg17406771,1.0493600368499756
cg17408789,0.05996359884738922
cg17413178,0.11992699652910233
cg17414768,0.02998179942369461
cg17415555,0.23985399305820465
cg17417202,1.1093300580978394
cg17421417,0.14990900456905365
cg17426166,0.02998179942369461
cg17434149,0.8394899964332581
cg17434678,0.05996359884738922
